# Volume [mL],Pressure [Bar]
2.566754686333333257e+00,1.190171745000000136e+01
2.566721353000000150e+00,1.188792795000000169e+01
2.566688019666666598e+00,1.197893864999999991e+01
2.566654686333333046e+00,1.192240170000000177e+01
2.566621352999999495e+00,1.199410710000000080e+01
2.566588019666666387e+00,1.188792795000000169e+01
2.566554686333333279e+00,1.201479134999999943e+01
2.566521352999999728e+00,1.197204390000000096e+01
2.566488019666666620e+00,1.193757015000000088e+01
2.566454686333333512e+00,1.202168610000000015e+01
2.566421352999999961e+00,1.191550695000000104e+01
2.566388019666666409e+00,1.199410710000000080e+01
2.566354686333332857e+00,1.190861220000000031e+01
2.566321352999999750e+00,1.190861220000000031e+01
2.566288019666666642e+00,1.202168610000000015e+01
2.566254686333333090e+00,1.191550695000000104e+01
2.566221352999999983e+00,1.194446490000000161e+01
2.566188019666666875e+00,1.192240170000000177e+01
2.566154686333333323e+00,1.195825440000000128e+01
2.566121352999999772e+00,1.192240170000000177e+01
2.566088019666666220e+00,1.200789660000000048e+01
2.566054686333333112e+00,1.201479134999999943e+01
2.566021353000000005e+00,1.197204390000000096e+01
2.565988019666666453e+00,1.198583340000000064e+01
2.565954686333333346e+00,1.195825440000000128e+01
2.565921353000000238e+00,1.196514915000000023e+01
2.565888019666666242e+00,1.200789660000000048e+01
2.565854686333333134e+00,1.198583340000000064e+01
2.565821352999999583e+00,1.201479134999999943e+01
2.565788019666666475e+00,1.200789660000000048e+01
2.565754686333333368e+00,1.186586475000000185e+01
2.565721352999999816e+00,1.192240170000000177e+01
2.565688019666666708e+00,1.202858085000000266e+01
2.565654686333333601e+00,1.196514915000000023e+01
2.565621352999999605e+00,1.187275950000000080e+01
2.565588019666666497e+00,1.197893864999999991e+01
2.565554686333332945e+00,1.197893864999999991e+01
2.565521352999999838e+00,1.199410710000000080e+01
2.565488019666666730e+00,1.198583340000000064e+01
2.565454686333333179e+00,1.197893864999999991e+01
2.565421353000000071e+00,1.189482270000000064e+01
2.565388019666666075e+00,1.194446490000000161e+01
2.565354686333332968e+00,1.190861220000000031e+01
2.565321352999999860e+00,1.200789660000000048e+01
2.565288019666666308e+00,1.201479134999999943e+01
2.565254686333333201e+00,1.195135965000000056e+01
2.565221353000000093e+00,1.197204390000000096e+01
2.565188019666666541e+00,1.195825440000000128e+01
2.565154686333333434e+00,1.198583340000000064e+01
2.565121352999999438e+00,1.197204390000000096e+01
2.565088019666666330e+00,1.196514915000000023e+01
2.565054686333333223e+00,1.203547559999999983e+01
2.565021352999999671e+00,1.195825440000000128e+01
2.564988019666666563e+00,1.188792795000000169e+01
2.564954686333333456e+00,1.199410710000000080e+01
2.564921352999999904e+00,1.198583340000000064e+01
2.564888019666666796e+00,1.192240170000000177e+01
2.564854686333332801e+00,1.195135965000000056e+01
2.564821352999999693e+00,1.189482270000000064e+01
2.564788019666666585e+00,1.188792795000000169e+01
2.564754686333333034e+00,1.203547559999999983e+01
2.564721352999999926e+00,1.190861220000000031e+01
2.564688019666666818e+00,1.190171745000000136e+01
2.564654686333333267e+00,1.188792795000000169e+01
2.564621352999999715e+00,1.197893864999999991e+01
2.564588019666666163e+00,1.203547559999999983e+01
2.564554686333333056e+00,1.191550695000000104e+01
2.564521352999999948e+00,1.197893864999999991e+01
2.564488019666666396e+00,1.195825440000000128e+01
2.564454686333333289e+00,1.193757015000000088e+01
2.564421353000000181e+00,1.197893864999999991e+01
2.564388019666666629e+00,1.192240170000000177e+01
2.564354686333333078e+00,1.198583340000000064e+01
2.564321352999999526e+00,1.192929645000000072e+01
2.564288019666666418e+00,1.199410710000000080e+01
2.564254686333333311e+00,1.197893864999999991e+01
2.564221352999999759e+00,1.190861220000000031e+01
2.564188019666666651e+00,1.195135965000000056e+01
2.564154686333333544e+00,1.197893864999999991e+01
2.564121352999999992e+00,1.198583340000000064e+01
2.564088019666666440e+00,1.190861220000000031e+01
2.564054686333332889e+00,1.192929645000000072e+01
2.564021352999999781e+00,1.201479134999999943e+01
2.563988019666666673e+00,1.199410710000000080e+01
2.563954686333333122e+00,1.205064405000000249e+01
2.563921353000000014e+00,1.190861220000000031e+01
2.563888019666666906e+00,1.200100184999999975e+01
2.563854686333332911e+00,1.199410710000000080e+01
2.563821352999999803e+00,1.204237035000000233e+01
2.563788019666666251e+00,1.191550695000000104e+01
2.563754686333333144e+00,1.198583340000000064e+01
2.563721353000000036e+00,1.197204390000000096e+01
2.563688019666666484e+00,1.199410710000000080e+01
2.563654686333333377e+00,1.192240170000000177e+01
2.563621353000000269e+00,1.192929645000000072e+01
2.563588019666666273e+00,1.199410710000000080e+01
2.563554686333333166e+00,1.198583340000000064e+01
2.563521352999999614e+00,1.205064405000000249e+01
2.563488019666666506e+00,1.190861220000000031e+01
2.563454686333333399e+00,1.196514915000000023e+01
2.563421352999999847e+00,1.191550695000000104e+01
2.563388019666666739e+00,1.190171745000000136e+01
2.563354686333332744e+00,1.202858085000000266e+01
2.563321352999999636e+00,1.197893864999999991e+01
2.563288019666666528e+00,1.190861220000000031e+01
2.563254686333332977e+00,1.197204390000000096e+01
2.563221352999999869e+00,1.196514915000000023e+01
2.563188019666666762e+00,1.195825440000000128e+01
2.563154686333333210e+00,1.202858085000000266e+01
2.563121353000000102e+00,1.198583340000000064e+01
2.563088019666666106e+00,1.197204390000000096e+01
2.563054686333332999e+00,1.195825440000000128e+01
2.563021352999999891e+00,1.200789660000000048e+01
2.562988019666666339e+00,1.195825440000000128e+01
2.562954686333333232e+00,1.195825440000000128e+01
2.562921353000000124e+00,1.197893864999999991e+01
2.562888019666666573e+00,1.197204390000000096e+01
2.562854686333333465e+00,1.188792795000000169e+01
2.562821352999999469e+00,1.196514915000000023e+01
2.562788019666666361e+00,1.197893864999999991e+01
2.562754686333333254e+00,1.187275950000000080e+01
2.562721352999999702e+00,1.198583340000000064e+01
2.562688019666666595e+00,1.194446490000000161e+01
2.562654686333333487e+00,1.201479134999999943e+01
2.562621352999999935e+00,1.192240170000000177e+01
2.562588019666666384e+00,1.196514915000000023e+01
2.562554686333332832e+00,1.193757015000000088e+01
2.562521352999999724e+00,1.202168610000000015e+01
2.562488019666666617e+00,1.197204390000000096e+01
2.562454686333333065e+00,1.201479134999999943e+01
2.562421352999999957e+00,1.195825440000000128e+01
2.562388019666666850e+00,1.191550695000000104e+01
2.562354686333333298e+00,1.198583340000000064e+01
2.562321352999999746e+00,1.197893864999999991e+01
2.562288019666666194e+00,1.197204390000000096e+01
2.562254686333333087e+00,1.196514915000000023e+01
2.562221352999999979e+00,1.206443355000000217e+01
2.562188019666666428e+00,1.191550695000000104e+01
2.562154686333333320e+00,1.188792795000000169e+01
2.562121353000000212e+00,1.192929645000000072e+01
2.562088019666666661e+00,1.194446490000000161e+01
2.562054686333333109e+00,1.191550695000000104e+01
2.562021352999999557e+00,1.188792795000000169e+01
2.561988019666666450e+00,1.200789660000000048e+01
2.561954686333333342e+00,1.186586475000000185e+01
2.561921352999999790e+00,1.202858085000000266e+01
2.561888019666666683e+00,1.190861220000000031e+01
2.561854686333333575e+00,1.189482270000000064e+01
2.561821352999999579e+00,1.200100184999999975e+01
2.561788019666666472e+00,1.187965425000000153e+01
2.561754686333332920e+00,1.199410710000000080e+01
2.561721352999999812e+00,1.190861220000000031e+01
2.561688019666666705e+00,1.197204390000000096e+01
2.561654686333333153e+00,1.190861220000000031e+01
2.561621353000000045e+00,1.190861220000000031e+01
2.561588019666666938e+00,1.196514915000000023e+01
2.561554686333332942e+00,1.187965425000000153e+01
2.561521352999999834e+00,1.193757015000000088e+01
2.561488019666666283e+00,1.185897000000000112e+01
2.561454686333333175e+00,1.194446490000000161e+01
2.561421353000000067e+00,1.195825440000000128e+01
2.561388019666666516e+00,1.191550695000000104e+01
2.561354686333333408e+00,1.200100184999999975e+01
2.561321352999999412e+00,1.189482270000000064e+01
2.561288019666666305e+00,1.195825440000000128e+01
2.561254686333333197e+00,1.196514915000000023e+01
2.561221352999999645e+00,1.190861220000000031e+01
2.561188019666666538e+00,1.199410710000000080e+01
2.561154686333333430e+00,1.195825440000000128e+01
2.561121352999999878e+00,1.188792795000000169e+01
2.561088019666666771e+00,1.192929645000000072e+01
2.561054686333332775e+00,1.190861220000000031e+01
2.561021352999999667e+00,1.193757015000000088e+01
2.560988019666666560e+00,1.195135965000000056e+01
2.560954686333333008e+00,1.192929645000000072e+01
2.560921352999999900e+00,1.190171745000000136e+01
2.560888019666666793e+00,1.199410710000000080e+01
2.560854686333333241e+00,1.190861220000000031e+01
2.560821353000000133e+00,1.189482270000000064e+01
2.560788019666666138e+00,1.201479134999999943e+01
2.560754686333333030e+00,1.192929645000000072e+01
2.560721352999999922e+00,1.190861220000000031e+01
2.560688019666666371e+00,1.195135965000000056e+01
2.560654686333333263e+00,1.195825440000000128e+01
2.560621353000000155e+00,1.193757015000000088e+01
2.560588019666666604e+00,1.197204390000000096e+01
2.560554686333333052e+00,1.195135965000000056e+01
2.560521352999999500e+00,1.196514915000000023e+01
2.560488019666666393e+00,1.190861220000000031e+01
2.560454686333333285e+00,1.194446490000000161e+01
2.560421352999999733e+00,1.187965425000000153e+01
2.560388019666666626e+00,1.195135965000000056e+01
2.560354686333333518e+00,1.185897000000000112e+01
2.560321352999999966e+00,1.198583340000000064e+01
2.560288019666666415e+00,1.193757015000000088e+01
2.560254686333332863e+00,1.186586475000000185e+01
2.560221352999999755e+00,1.190861220000000031e+01
2.560188019666666648e+00,1.190171745000000136e+01
2.560154686333333096e+00,1.188792795000000169e+01
2.560121352999999988e+00,1.188792795000000169e+01
2.560088019666666881e+00,1.199410710000000080e+01
2.560054686333333329e+00,1.190861220000000031e+01
2.560021352999999777e+00,1.192240170000000177e+01
2.559988019666666226e+00,1.190861220000000031e+01
2.559954686333333118e+00,1.194446490000000161e+01
2.559921353000000011e+00,1.193757015000000088e+01
2.559888019666666459e+00,1.195135965000000056e+01
2.559854686333333351e+00,1.193757015000000088e+01
2.559821353000000244e+00,1.187965425000000153e+01
2.559788019666666248e+00,1.187965425000000153e+01
2.559754686333333140e+00,1.196514915000000023e+01
2.559721352999999588e+00,1.195825440000000128e+01
2.559688019666666481e+00,1.192929645000000072e+01
2.559654686333333373e+00,1.185207525000000217e+01
2.559621352999999822e+00,1.188792795000000169e+01
2.559588019666666714e+00,1.193757015000000088e+01
2.559554686333333606e+00,1.200789660000000048e+01
2.559521352999999610e+00,1.187965425000000153e+01
2.559488019666666503e+00,1.192240170000000177e+01
2.559454686333332951e+00,1.186586475000000185e+01
2.559421352999999844e+00,1.196514915000000023e+01
2.559388019666666736e+00,1.189482270000000064e+01
2.559354686333333184e+00,1.197204390000000096e+01
2.559321353000000077e+00,1.195135965000000056e+01
2.559288019666666081e+00,1.196514915000000023e+01
2.559254686333332973e+00,1.197204390000000096e+01
2.559221352999999866e+00,1.193757015000000088e+01
2.559188019666666314e+00,1.188792795000000169e+01
2.559154686333333206e+00,1.197204390000000096e+01
2.559121353000000099e+00,1.186586475000000185e+01
2.559088019666666547e+00,1.188792795000000169e+01
2.559054686333333439e+00,1.190171745000000136e+01
2.559021352999999444e+00,1.192929645000000072e+01
2.558988019666666336e+00,1.185897000000000112e+01
2.558954686333333228e+00,1.192240170000000177e+01
2.558921352999999677e+00,1.197893864999999991e+01
2.558888019666666569e+00,1.184518050000000144e+01
2.558854686333333461e+00,1.188792795000000169e+01
2.558821352999999910e+00,1.197204390000000096e+01
2.558788019666666802e+00,1.193757015000000088e+01
2.558754686333332806e+00,1.187965425000000153e+01
2.558721352999999699e+00,1.190171745000000136e+01
2.558688019666666591e+00,1.192240170000000177e+01
2.558654686333333039e+00,1.192929645000000072e+01
2.558621352999999932e+00,1.182311730000000161e+01
2.558588019666666824e+00,1.198583340000000064e+01
2.558554686333333272e+00,1.192929645000000072e+01
2.558521352999999721e+00,1.185897000000000112e+01
2.558488019666666169e+00,1.183828575000000249e+01
2.558454686333333061e+00,1.192240170000000177e+01
2.558421352999999954e+00,1.192929645000000072e+01
2.558388019666666402e+00,1.188792795000000169e+01
2.558354686333333294e+00,1.192929645000000072e+01
2.558321353000000187e+00,1.190171745000000136e+01
2.558288019666666635e+00,1.189482270000000064e+01
2.558254686333333083e+00,1.194446490000000161e+01
2.558221352999999532e+00,1.192240170000000177e+01
2.558188019666666424e+00,1.181622255000000266e+01
2.558154686333333316e+00,1.186586475000000185e+01
2.558121352999999765e+00,1.199410710000000080e+01
2.558088019666666657e+00,1.190861220000000031e+01
2.558054686333333549e+00,1.187965425000000153e+01
2.558021352999999998e+00,1.197204390000000096e+01
2.557988019666666446e+00,1.197204390000000096e+01
2.557954686333332894e+00,1.192240170000000177e+01
2.557921352999999787e+00,1.188792795000000169e+01
2.557888019666666679e+00,1.198583340000000064e+01
2.557854686333333127e+00,1.190171745000000136e+01
2.557821353000000020e+00,1.197204390000000096e+01
2.557788019666666912e+00,1.195135965000000056e+01
2.557754686333332916e+00,1.190861220000000031e+01
2.557721352999999809e+00,1.192929645000000072e+01
2.557688019666666257e+00,1.187965425000000153e+01
2.557654686333333149e+00,1.190861220000000031e+01
2.557621353000000042e+00,1.188792795000000169e+01
2.557588019666666490e+00,1.187275950000000080e+01
2.557554686333333382e+00,1.185207525000000217e+01
2.557521353000000275e+00,1.183828575000000249e+01
2.557488019666666279e+00,1.187965425000000153e+01
2.557454686333333171e+00,1.195135965000000056e+01
2.557421352999999620e+00,1.185207525000000217e+01
2.557388019666666512e+00,1.190861220000000031e+01
2.557354686333333404e+00,1.185897000000000112e+01
2.557321352999999853e+00,1.186586475000000185e+01
2.557288019666666745e+00,1.188792795000000169e+01
2.557254686333332749e+00,1.187275950000000080e+01
2.557221352999999642e+00,1.190861220000000031e+01
2.557188019666666534e+00,1.197204390000000096e+01
2.557154686333332982e+00,1.195825440000000128e+01
2.557121352999999875e+00,1.185207525000000217e+01
2.557088019666666767e+00,1.183828575000000249e+01
2.557054686333333215e+00,1.192929645000000072e+01
2.557021353000000108e+00,1.180243304999999943e+01
2.556988019666666112e+00,1.187275950000000080e+01
2.556954686333333004e+00,1.190861220000000031e+01
2.556921352999999897e+00,1.190171745000000136e+01
2.556888019666666345e+00,1.198583340000000064e+01
2.556854686333333238e+00,1.184518050000000144e+01
2.556821353000000130e+00,1.195825440000000128e+01
2.556788019666666578e+00,1.185207525000000217e+01
2.556754686333333471e+00,1.192240170000000177e+01
2.556721352999999475e+00,1.191550695000000104e+01
2.556688019666666367e+00,1.190861220000000031e+01
2.556654686333333260e+00,1.188792795000000169e+01
2.556621352999999708e+00,1.196514915000000023e+01
2.556588019666666600e+00,1.190861220000000031e+01
2.556554686333333493e+00,1.190861220000000031e+01
2.556521352999999941e+00,1.190861220000000031e+01
2.556488019666666389e+00,1.194446490000000161e+01
2.556454686333332837e+00,1.193757015000000088e+01
2.556421352999999730e+00,1.190861220000000031e+01
2.556388019666666622e+00,1.183828575000000249e+01
2.556354686333333071e+00,1.185897000000000112e+01
2.556321352999999963e+00,1.189482270000000064e+01
2.556288019666666855e+00,1.185207525000000217e+01
2.556254686333333304e+00,1.183828575000000249e+01
2.556221352999999752e+00,1.195825440000000128e+01
2.556188019666666200e+00,1.182311730000000161e+01
2.556154686333333093e+00,1.199410710000000080e+01
2.556121352999999985e+00,1.183828575000000249e+01
2.556088019666666433e+00,1.183139100000000177e+01
2.556054686333333326e+00,1.195825440000000128e+01
2.556021353000000218e+00,1.182311730000000161e+01
2.555988019666666666e+00,1.190171745000000136e+01
2.555954686333333115e+00,1.183828575000000249e+01
2.555921352999999563e+00,1.190171745000000136e+01
2.555888019666666455e+00,1.185897000000000112e+01
2.555854686333333348e+00,1.188792795000000169e+01
2.555821352999999796e+00,1.190171745000000136e+01
2.555788019666666688e+00,1.180932780000000193e+01
2.555754686333333581e+00,1.186586475000000185e+01
2.555721352999999585e+00,1.179553830000000225e+01
2.555688019666666477e+00,1.189482270000000064e+01
2.555654686333332926e+00,1.188792795000000169e+01
2.555621352999999818e+00,1.184518050000000144e+01
2.555588019666666710e+00,1.192240170000000177e+01
2.555554686333333159e+00,1.183139100000000177e+01
2.555521353000000051e+00,1.188792795000000169e+01
2.555488019666666943e+00,1.194446490000000161e+01
2.555454686333332948e+00,1.185207525000000217e+01
2.555421352999999840e+00,1.192240170000000177e+01
2.555388019666666288e+00,1.190861220000000031e+01
2.555354686333333181e+00,1.180932780000000193e+01
2.555321353000000073e+00,1.186586475000000185e+01
2.555288019666666521e+00,1.183139100000000177e+01
2.555254686333333414e+00,1.189482270000000064e+01
2.555221352999999418e+00,1.187965425000000153e+01
2.555188019666666310e+00,1.187275950000000080e+01
2.555154686333333203e+00,1.183828575000000249e+01
2.555121352999999651e+00,1.190861220000000031e+01
2.555088019666666543e+00,1.181622255000000266e+01
2.555054686333333436e+00,1.180932780000000193e+01
2.555021352999999884e+00,1.196514915000000023e+01
2.554988019666666776e+00,1.185207525000000217e+01
2.554954686333332781e+00,1.187275950000000080e+01
2.554921352999999673e+00,1.189482270000000064e+01
2.554888019666666565e+00,1.189482270000000064e+01
2.554854686333333014e+00,1.187965425000000153e+01
2.554821352999999906e+00,1.195825440000000128e+01
2.554788019666666798e+00,1.187965425000000153e+01
2.554754686333333247e+00,1.189482270000000064e+01
2.554721353000000139e+00,1.183139100000000177e+01
2.554688019666666143e+00,1.192929645000000072e+01
2.554654686333333036e+00,1.181622255000000266e+01
2.554621352999999928e+00,1.189482270000000064e+01
2.554588019666666376e+00,1.179553830000000225e+01
2.554554686333333269e+00,1.191550695000000104e+01
2.554521353000000161e+00,1.187275950000000080e+01
2.554488019666666609e+00,1.180932780000000193e+01
2.554454686333333058e+00,1.184518050000000144e+01
2.554421352999999506e+00,1.183139100000000177e+01
2.554388019666666398e+00,1.180932780000000193e+01
2.554354686333333291e+00,1.181622255000000266e+01
2.554321352999999739e+00,1.194446490000000161e+01
2.554288019666666631e+00,1.183828575000000249e+01
2.554254686333333524e+00,1.178174880000000257e+01
2.554221352999999972e+00,1.187965425000000153e+01
2.554188019666666420e+00,1.190861220000000031e+01
2.554154686333332869e+00,1.183828575000000249e+01
2.554121352999999761e+00,1.191550695000000104e+01
2.554088019666666654e+00,1.186586475000000185e+01
2.554054686333333102e+00,1.182311730000000161e+01
2.554021352999999994e+00,1.181622255000000266e+01
2.553988019666666887e+00,1.192929645000000072e+01
2.553954686333332891e+00,1.187965425000000153e+01
2.553921352999999783e+00,1.185897000000000112e+01
2.553888019666666231e+00,1.179553830000000225e+01
2.553854686333333124e+00,1.182311730000000161e+01
2.553821353000000016e+00,1.188792795000000169e+01
2.553788019666666465e+00,1.192929645000000072e+01
2.553754686333333357e+00,1.186586475000000185e+01
2.553721353000000249e+00,1.186586475000000185e+01
2.553688019666666253e+00,1.180932780000000193e+01
2.553654686333333146e+00,1.187275950000000080e+01
2.553621352999999594e+00,1.179553830000000225e+01
2.553588019666666487e+00,1.188792795000000169e+01
2.553554686333333379e+00,1.190861220000000031e+01
2.553521352999999827e+00,1.192929645000000072e+01
2.553488019666666720e+00,1.192240170000000177e+01
2.553454686333333612e+00,1.183139100000000177e+01
2.553421352999999616e+00,1.185897000000000112e+01
2.553388019666666509e+00,1.192240170000000177e+01
2.553354686333332957e+00,1.178864354999999975e+01
2.553321352999999849e+00,1.179553830000000225e+01
2.553288019666666742e+00,1.182311730000000161e+01
2.553254686333333190e+00,1.184518050000000144e+01
2.553221353000000082e+00,1.179553830000000225e+01
2.553188019666666086e+00,1.186586475000000185e+01
2.553154686333332979e+00,1.190861220000000031e+01
2.553121352999999871e+00,1.178864354999999975e+01
2.553088019666666320e+00,1.178174880000000257e+01
2.553054686333333212e+00,1.193757015000000088e+01
2.553021353000000104e+00,1.187275950000000080e+01
2.552988019666666553e+00,1.185207525000000217e+01
2.552954686333333445e+00,1.177485405000000007e+01
2.552921352999999449e+00,1.186586475000000185e+01
2.552888019666666342e+00,1.182311730000000161e+01
2.552854686333333234e+00,1.173210659999999983e+01
2.552821352999999682e+00,1.190171745000000136e+01
2.552788019666666575e+00,1.184518050000000144e+01
2.552754686333333467e+00,1.176658034999999991e+01
2.552721352999999915e+00,1.175968560000000096e+01
2.552688019666666808e+00,1.181622255000000266e+01
2.552654686333332812e+00,1.187965425000000153e+01
2.552621352999999704e+00,1.183828575000000249e+01
2.552588019666666597e+00,1.189482270000000064e+01
2.552554686333333045e+00,1.183828575000000249e+01
2.552521352999999937e+00,1.182311730000000161e+01
2.552488019666666830e+00,1.186586475000000185e+01
2.552454686333333278e+00,1.185207525000000217e+01
2.552421352999999726e+00,1.175968560000000096e+01
2.552388019666666175e+00,1.180932780000000193e+01
2.552354686333333067e+00,1.192929645000000072e+01
2.552321352999999959e+00,1.180932780000000193e+01
2.552288019666666408e+00,1.183828575000000249e+01
2.552254686333333300e+00,1.179553830000000225e+01
2.552221353000000192e+00,1.185207525000000217e+01
2.552188019666666641e+00,1.183139100000000177e+01
2.552154686333333089e+00,1.180932780000000193e+01
2.552121352999999537e+00,1.189482270000000064e+01
2.552088019666666430e+00,1.185207525000000217e+01
2.552054686333333322e+00,1.190861220000000031e+01
2.552021352999999770e+00,1.187275950000000080e+01
2.551988019666666663e+00,1.186586475000000185e+01
2.551954686333333555e+00,1.186586475000000185e+01
2.551921352999999559e+00,1.181622255000000266e+01
2.551888019666666452e+00,1.182311730000000161e+01
2.551854686333332900e+00,1.180243304999999943e+01
2.551821352999999792e+00,1.178864354999999975e+01
2.551788019666666685e+00,1.178174880000000257e+01
2.551754686333333133e+00,1.187275950000000080e+01
2.551721353000000025e+00,1.180243304999999943e+01
2.551688019666666918e+00,1.173900135000000056e+01
2.551654686333332922e+00,1.178864354999999975e+01
2.551621352999999814e+00,1.185897000000000112e+01
2.551588019666666263e+00,1.179553830000000225e+01
2.551554686333333155e+00,1.180932780000000193e+01
2.551521353000000047e+00,1.184518050000000144e+01
2.551488019666666496e+00,1.184518050000000144e+01
2.551454686333333388e+00,1.185207525000000217e+01
2.551421353000000281e+00,1.189482270000000064e+01
2.551388019666666285e+00,1.186586475000000185e+01
2.551354686333333177e+00,1.178864354999999975e+01
2.551321352999999625e+00,1.177485405000000007e+01
2.551288019666666518e+00,1.179553830000000225e+01
2.551254686333333410e+00,1.173210659999999983e+01
2.551221352999999858e+00,1.180243304999999943e+01
2.551188019666666751e+00,1.185897000000000112e+01
2.551154686333332755e+00,1.181622255000000266e+01
2.551121352999999647e+00,1.182311730000000161e+01
2.551088019666666540e+00,1.178864354999999975e+01
2.551054686333332988e+00,1.189482270000000064e+01
2.551021352999999880e+00,1.178864354999999975e+01
2.550988019666666773e+00,1.173210659999999983e+01
2.550954686333333221e+00,1.185207525000000217e+01
2.550921353000000114e+00,1.185897000000000112e+01
2.550888019666666118e+00,1.183139100000000177e+01
2.550854686333333010e+00,1.187965425000000153e+01
2.550821352999999903e+00,1.184518050000000144e+01
2.550788019666666351e+00,1.183139100000000177e+01
2.550754686333333243e+00,1.183139100000000177e+01
2.550721353000000136e+00,1.185897000000000112e+01
2.550688019666666584e+00,1.177485405000000007e+01
2.550654686333333476e+00,1.179553830000000225e+01
2.550621352999999480e+00,1.177485405000000007e+01
2.550588019666666373e+00,1.183139100000000177e+01
2.550554686333333265e+00,1.177485405000000007e+01
2.550521352999999714e+00,1.183828575000000249e+01
2.550488019666666606e+00,1.178174880000000257e+01
2.550454686333333498e+00,1.186586475000000185e+01
2.550421352999999947e+00,1.180243304999999943e+01
2.550388019666666395e+00,1.185207525000000217e+01
2.550354686333332843e+00,1.178174880000000257e+01
2.550321352999999736e+00,1.174589610000000128e+01
2.550288019666666628e+00,1.185207525000000217e+01
2.550254686333333076e+00,1.175968560000000096e+01
2.550221352999999969e+00,1.183139100000000177e+01
2.550188019666666861e+00,1.174589610000000128e+01
2.550154686333333309e+00,1.185897000000000112e+01
2.550121352999999758e+00,1.182311730000000161e+01
2.550088019666666206e+00,1.176658034999999991e+01
2.550054686333333098e+00,1.185207525000000217e+01
2.550021352999999991e+00,1.176658034999999991e+01
2.549988019666666439e+00,1.178864354999999975e+01
2.549954686333333331e+00,1.178864354999999975e+01
2.549921353000000224e+00,1.183139100000000177e+01
2.549888019666666228e+00,1.181622255000000266e+01
2.549854686333333120e+00,1.180932780000000193e+01
2.549821352999999569e+00,1.175968560000000096e+01
2.549788019666666461e+00,1.177485405000000007e+01
2.549754686333333353e+00,1.182311730000000161e+01
2.549721352999999802e+00,1.187965425000000153e+01
2.549688019666666694e+00,1.179553830000000225e+01
2.549654686333333586e+00,1.185207525000000217e+01
2.549621352999999591e+00,1.181622255000000266e+01
2.549588019666666483e+00,1.173210659999999983e+01
2.549554686333332931e+00,1.178864354999999975e+01
2.549521352999999824e+00,1.180243304999999943e+01
2.549488019666666716e+00,1.182311730000000161e+01
2.549454686333333164e+00,1.182311730000000161e+01
2.549421353000000057e+00,1.182311730000000161e+01
2.549388019666666949e+00,1.181622255000000266e+01
2.549354686333332953e+00,1.185207525000000217e+01
2.549321352999999846e+00,1.175279085000000023e+01
2.549288019666666294e+00,1.176658034999999991e+01
2.549254686333333186e+00,1.188792795000000169e+01
2.549221353000000079e+00,1.178174880000000257e+01
2.549188019666666527e+00,1.175968560000000096e+01
2.549154686333333419e+00,1.180932780000000193e+01
2.549121352999999424e+00,1.180243304999999943e+01
2.549088019666666316e+00,1.183139100000000177e+01
2.549054686333333208e+00,1.186586475000000185e+01
