# Volume [mL],Pressure [Bar]
9.845452416666665776e-03,2.482116000000000357e-03
9.878785749999998908e-03,-1.654744000000000310e-03
9.912119083333333774e-03,4.136860000000000775e-04
9.945452416666666906e-03,4.136860000000000775e-04
9.978785750000000038e-03,4.136860000000000775e-04
1.001211908333333317e-02,6.618976000000001240e-03
1.004545241666666630e-02,4.136860000000000775e-04
1.007878574999999943e-02,4.136860000000000775e-04
1.011211908333333256e-02,4.550545999999999931e-03
1.014545241666666570e-02,4.136860000000000775e-04
1.017878574999999883e-02,2.482116000000000357e-03
1.021211908333333196e-02,4.550545999999999931e-03
1.024545241666666509e-02,4.136860000000000775e-04
1.027878574999999996e-02,2.482116000000000357e-03
1.031211908333333309e-02,4.550545999999999931e-03
1.034545241666666622e-02,4.550545999999999931e-03
1.037878574999999935e-02,2.482116000000000357e-03
1.041211908333333248e-02,4.136860000000000775e-04
1.044545241666666735e-02,4.550545999999999931e-03
1.047878574999999875e-02,4.550545999999999931e-03
1.051211908333333361e-02,2.482116000000000357e-03
1.054545241666666501e-02,4.136860000000000775e-04
1.057878574999999988e-02,4.136860000000000775e-04
1.061211908333333301e-02,4.550545999999999931e-03
1.064545241666666614e-02,9.101091999999999863e-03
1.067878574999999927e-02,6.618976000000001240e-03
1.071211908333333240e-02,2.482116000000000357e-03
1.074545241666666553e-02,6.618976000000001240e-03
1.077878575000000040e-02,9.101091999999999863e-03
1.081211908333333180e-02,2.482116000000000357e-03
1.084545241666666666e-02,2.482116000000000357e-03
1.087878574999999806e-02,6.618976000000001240e-03
1.091211908333333293e-02,-1.654744000000000310e-03
1.094545241666666779e-02,4.136860000000000775e-04
1.097878574999999919e-02,4.136860000000000775e-04
1.101211908333333406e-02,4.550545999999999931e-03
1.104545241666666545e-02,2.482116000000000357e-03
1.107878575000000032e-02,2.482116000000000357e-03
1.111211908333333172e-02,6.618976000000001240e-03
1.114545241666666658e-02,2.482116000000000357e-03
1.117878574999999972e-02,4.550545999999999931e-03
1.121211908333333285e-02,-1.654744000000000310e-03
1.124545241666666598e-02,4.136860000000000775e-04
1.127878574999999911e-02,2.482116000000000357e-03
1.131211908333333224e-02,4.136860000000000775e-04
1.134545241666666711e-02,4.550545999999999931e-03
1.137878574999999851e-02,2.482116000000000357e-03
1.141211908333333337e-02,4.550545999999999931e-03
1.144545241666666477e-02,2.482116000000000357e-03
1.147878574999999964e-02,4.136860000000000775e-04
1.151211908333333103e-02,2.482116000000000357e-03
1.154545241666666590e-02,4.136860000000000775e-04
1.157878575000000076e-02,2.482116000000000357e-03
1.161211908333333216e-02,2.482116000000000357e-03
1.164545241666666703e-02,6.618976000000001240e-03
1.167878574999999843e-02,2.482116000000000357e-03
1.171211908333333329e-02,4.136860000000000775e-04
1.174545241666666642e-02,4.136860000000000775e-04
1.177878574999999955e-02,2.482116000000000357e-03
1.181211908333333269e-02,4.550545999999999931e-03
1.184545241666666582e-02,2.482116000000000357e-03
1.187878574999999895e-02,4.550545999999999931e-03
1.191211908333333382e-02,4.550545999999999931e-03
1.194545241666666521e-02,-1.654744000000000310e-03
1.197878575000000008e-02,-1.654744000000000310e-03
1.201211908333333148e-02,2.482116000000000357e-03
1.204545241666666634e-02,6.618976000000001240e-03
1.207878574999999774e-02,2.482116000000000357e-03
1.211211908333333261e-02,2.482116000000000357e-03
1.214545241666666747e-02,6.618976000000001240e-03
1.217878574999999887e-02,6.618976000000001240e-03
1.221211908333333374e-02,2.482116000000000357e-03
1.224545241666666513e-02,6.618976000000001240e-03
1.227878575000000000e-02,4.136860000000000775e-04
1.231211908333333313e-02,2.482116000000000357e-03
1.234545241666666626e-02,4.136860000000000775e-04
1.237878574999999939e-02,4.550545999999999931e-03
1.241211908333333253e-02,2.482116000000000357e-03
1.244545241666666566e-02,2.482116000000000357e-03
1.247878575000000052e-02,4.136860000000000775e-04
1.251211908333333192e-02,2.482116000000000357e-03
1.254545241666666679e-02,2.482116000000000357e-03
1.257878574999999818e-02,2.482116000000000357e-03
1.261211908333333305e-02,4.550545999999999931e-03
1.264545241666666445e-02,4.136860000000000775e-04
1.267878574999999931e-02,6.618976000000001240e-03
1.271211908333333418e-02,-1.654744000000000310e-03
1.274545241666666558e-02,4.550545999999999931e-03
1.277878575000000044e-02,4.550545999999999931e-03
1.281211908333333184e-02,9.101091999999999863e-03
1.284545241666666671e-02,-1.654744000000000310e-03
1.287878574999999984e-02,2.482116000000000357e-03
1.291211908333333297e-02,4.550545999999999931e-03
1.294545241666666610e-02,4.136860000000000775e-04
1.297878574999999923e-02,4.136860000000000775e-04
1.301211908333333236e-02,4.550545999999999931e-03
1.304545241666666723e-02,4.550545999999999931e-03
1.307878574999999863e-02,4.550545999999999931e-03
1.311211908333333349e-02,4.136860000000000775e-04
1.314545241666666489e-02,4.550545999999999931e-03
1.317878574999999976e-02,2.482116000000000357e-03
1.321211908333333115e-02,4.550545999999999931e-03
1.324545241666666602e-02,4.136860000000000775e-04
1.327878575000000089e-02,4.550545999999999931e-03
1.331211908333333228e-02,4.550545999999999931e-03
1.334545241666666715e-02,4.550545999999999931e-03
1.337878574999999855e-02,6.618976000000001240e-03
1.341211908333333341e-02,6.618976000000001240e-03
1.344545241666666655e-02,4.550545999999999931e-03
1.347878574999999968e-02,4.550545999999999931e-03
1.351211908333333281e-02,4.136860000000000775e-04
1.354545241666666594e-02,4.550545999999999931e-03
1.357878574999999907e-02,2.482116000000000357e-03
1.361211908333333220e-02,-1.654744000000000310e-03
1.364545241666666534e-02,6.618976000000001240e-03
1.367878575000000020e-02,2.482116000000000357e-03
1.371211908333333160e-02,2.482116000000000357e-03
1.374545241666666646e-02,2.482116000000000357e-03
1.377878574999999786e-02,2.482116000000000357e-03
1.381211908333333273e-02,2.482116000000000357e-03
1.384545241666666759e-02,4.550545999999999931e-03
1.387878574999999899e-02,2.482116000000000357e-03
1.391211908333333386e-02,4.550545999999999931e-03
1.394545241666666525e-02,2.482116000000000357e-03
1.397878575000000012e-02,2.482116000000000357e-03
1.401211908333333325e-02,4.550545999999999931e-03
1.404545241666666638e-02,4.550545999999999931e-03
1.407878574999999952e-02,4.136860000000000775e-04
1.411211908333333265e-02,4.136860000000000775e-04
1.414545241666666578e-02,6.618976000000001240e-03
1.417878574999999891e-02,4.550545999999999931e-03
1.421211908333333204e-02,2.482116000000000357e-03
1.424545241666666691e-02,6.618976000000001240e-03
1.427878574999999831e-02,4.550545999999999931e-03
1.431211908333333317e-02,9.101091999999999863e-03
1.434545241666666457e-02,6.618976000000001240e-03
1.437878574999999944e-02,4.550545999999999931e-03
1.441211908333333430e-02,4.550545999999999931e-03
1.444545241666666570e-02,4.136860000000000775e-04
1.447878575000000057e-02,9.101091999999999863e-03
1.451211908333333196e-02,2.482116000000000357e-03
1.454545241666666683e-02,2.482116000000000357e-03
1.457878574999999996e-02,4.550545999999999931e-03
1.461211908333333309e-02,2.482116000000000357e-03
1.464545241666666622e-02,2.482116000000000357e-03
1.467878574999999935e-02,4.550545999999999931e-03
1.471211908333333249e-02,9.101091999999999863e-03
1.474545241666666562e-02,2.482116000000000357e-03
1.477878574999999875e-02,4.550545999999999931e-03
1.481211908333333362e-02,-1.654744000000000310e-03
1.484545241666666501e-02,6.618976000000001240e-03
1.487878574999999988e-02,2.482116000000000357e-03
1.491211908333333128e-02,2.482116000000000357e-03
1.494545241666666614e-02,6.618976000000001240e-03
1.497878575000000101e-02,2.482116000000000357e-03
1.501211908333333241e-02,4.136860000000000775e-04
1.504545241666666727e-02,2.482116000000000357e-03
1.507878574999999867e-02,4.550545999999999931e-03
1.511211908333333354e-02,4.550545999999999931e-03
1.514545241666666493e-02,6.618976000000001240e-03
1.517878574999999980e-02,4.550545999999999931e-03
1.521211908333333293e-02,6.618976000000001240e-03
1.524545241666666606e-02,6.618976000000001240e-03
1.527878574999999919e-02,6.618976000000001240e-03
1.531211908333333233e-02,4.550545999999999931e-03
1.534545241666666546e-02,4.136860000000000775e-04
1.537878575000000032e-02,-1.654744000000000310e-03
1.541211908333333172e-02,4.550545999999999931e-03
1.544545241666666659e-02,4.550545999999999931e-03
1.547878574999999798e-02,2.482116000000000357e-03
1.551211908333333285e-02,4.550545999999999931e-03
1.554545241666666772e-02,4.550545999999999931e-03
1.557878574999999911e-02,4.550545999999999931e-03
1.561211908333333398e-02,4.136860000000000775e-04
1.564545241666666364e-02,2.482116000000000357e-03
1.567878575000000024e-02,2.482116000000000357e-03
1.571211908333332991e-02,6.618976000000001240e-03
1.574545241666666651e-02,2.482116000000000357e-03
1.577878574999999964e-02,6.618976000000001240e-03
1.581211908333333277e-02,4.550545999999999931e-03
1.584545241666666590e-02,9.101091999999999863e-03
1.587878574999999903e-02,4.550545999999999931e-03
1.591211908333333216e-02,4.550545999999999931e-03
1.594545241666666530e-02,4.136860000000000775e-04
1.597878574999999843e-02,2.482116000000000357e-03
1.601211908333333156e-02,4.550545999999999931e-03
1.604545241666666469e-02,4.550545999999999931e-03
1.607878574999999782e-02,4.136860000000000775e-04
1.611211908333333442e-02,6.618976000000001240e-03
1.614545241666666409e-02,4.136860000000000775e-04
1.617878575000000069e-02,2.482116000000000357e-03
1.621211908333333035e-02,2.482116000000000357e-03
1.624545241666666695e-02,2.482116000000000357e-03
1.627878574999999661e-02,2.482116000000000357e-03
1.631211908333333321e-02,4.550545999999999931e-03
1.634545241666666635e-02,2.482116000000000357e-03
1.637878574999999948e-02,4.550545999999999931e-03
1.641211908333333261e-02,6.618976000000001240e-03
1.644545241666666574e-02,4.550545999999999931e-03
1.647878574999999887e-02,4.550545999999999931e-03
1.651211908333333200e-02,2.482116000000000357e-03
1.654545241666666514e-02,2.482116000000000357e-03
1.657878574999999827e-02,9.101091999999999863e-03
1.661211908333333140e-02,6.618976000000001240e-03
1.664545241666666453e-02,6.618976000000001240e-03
1.667878575000000113e-02,4.136860000000000775e-04
1.671211908333333079e-02,4.550545999999999931e-03
1.674545241666666739e-02,6.618976000000001240e-03
1.677878574999999706e-02,4.550545999999999931e-03
1.681211908333333366e-02,4.136860000000000775e-04
1.684545241666666332e-02,4.136860000000000775e-04
1.687878574999999992e-02,4.550545999999999931e-03
1.691211908333333305e-02,2.482116000000000357e-03
1.694545241666666618e-02,6.618976000000001240e-03
1.697878574999999932e-02,2.482116000000000357e-03
1.701211908333333245e-02,4.550545999999999931e-03
1.704545241666666558e-02,4.136860000000000775e-04
1.707878574999999871e-02,9.101091999999999863e-03
1.711211908333333184e-02,2.482116000000000357e-03
1.714545241666666497e-02,6.618976000000001240e-03
1.717878574999999811e-02,2.482116000000000357e-03
1.721211908333333124e-02,6.618976000000001240e-03
1.724545241666666437e-02,4.550545999999999931e-03
1.727878574999999750e-02,2.482116000000000357e-03
1.731211908333333410e-02,4.550545999999999931e-03
1.734545241666666376e-02,6.618976000000001240e-03
1.737878575000000037e-02,4.550545999999999931e-03
1.741211908333333003e-02,6.618976000000001240e-03
1.744545241666666663e-02,4.136860000000000775e-04
1.747878574999999976e-02,4.550545999999999931e-03
1.751211908333333289e-02,2.482116000000000357e-03
1.754545241666666602e-02,4.136860000000000775e-04
1.757878574999999916e-02,4.550545999999999931e-03
1.761211908333333229e-02,4.550545999999999931e-03
1.764545241666666542e-02,-1.654744000000000310e-03
1.767878574999999855e-02,6.618976000000001240e-03
1.771211908333333168e-02,4.136860000000000775e-04
1.774545241666666481e-02,4.136860000000000775e-04
1.777878574999999794e-02,4.550545999999999931e-03
1.781211908333333108e-02,4.550545999999999931e-03
1.784545241666666421e-02,2.482116000000000357e-03
1.787878575000000081e-02,4.550545999999999931e-03
1.791211908333333047e-02,9.101091999999999863e-03
1.794545241666666707e-02,2.482116000000000357e-03
1.797878574999999673e-02,2.482116000000000357e-03
1.801211908333333334e-02,9.101091999999999863e-03
1.804545241666666647e-02,-1.654744000000000310e-03
1.807878574999999960e-02,2.482116000000000357e-03
1.811211908333333273e-02,2.482116000000000357e-03
1.814545241666666586e-02,9.101091999999999863e-03
1.817878574999999899e-02,2.482116000000000357e-03
1.821211908333333213e-02,4.136860000000000775e-04
1.824545241666666526e-02,6.618976000000001240e-03
1.827878574999999839e-02,4.550545999999999931e-03
1.831211908333333152e-02,4.136860000000000775e-04
1.834545241666666465e-02,2.482116000000000357e-03
1.837878574999999778e-02,2.482116000000000357e-03
1.841211908333333092e-02,2.482116000000000357e-03
1.844545241666666752e-02,2.482116000000000357e-03
1.847878574999999718e-02,2.482116000000000357e-03
1.851211908333333378e-02,2.482116000000000357e-03
1.854545241666666344e-02,6.618976000000001240e-03
1.857878575000000004e-02,6.618976000000001240e-03
1.861211908333333317e-02,2.482116000000000357e-03
1.864545241666666631e-02,4.550545999999999931e-03
1.867878574999999944e-02,4.550545999999999931e-03
1.871211908333333257e-02,2.482116000000000357e-03
1.874545241666666570e-02,2.482116000000000357e-03
1.877878574999999883e-02,2.482116000000000357e-03
1.881211908333333196e-02,4.550545999999999931e-03
1.884545241666666510e-02,2.482116000000000357e-03
1.887878574999999823e-02,2.482116000000000357e-03
1.891211908333333136e-02,4.550545999999999931e-03
1.894545241666666449e-02,4.550545999999999931e-03
1.897878574999999762e-02,4.550545999999999931e-03
1.901211908333333422e-02,2.482116000000000357e-03
1.904545241666666389e-02,4.550545999999999931e-03
1.907878575000000049e-02,4.550545999999999931e-03
1.911211908333333015e-02,2.482116000000000357e-03
1.914545241666666675e-02,4.550545999999999931e-03
1.917878574999999988e-02,2.482116000000000357e-03
1.921211908333333301e-02,4.136860000000000775e-04
1.924545241666666615e-02,9.101091999999999863e-03
1.927878574999999928e-02,2.482116000000000357e-03
1.931211908333333241e-02,4.550545999999999931e-03
