# Volume [mL],Pressure [Bar]
6.850516249999999072e-03,4.550545999999999931e-03
6.883849583333332203e-03,2.482116000000000357e-03
6.917182916666667070e-03,4.550545999999999931e-03
6.950516250000000201e-03,2.482116000000000357e-03
6.983849583333333333e-03,2.482116000000000357e-03
7.017182916666666465e-03,2.482116000000000357e-03
7.050516249999999596e-03,4.550545999999999931e-03
7.083849583333333595e-03,2.482116000000000357e-03
7.117182916666666727e-03,2.482116000000000357e-03
7.150516249999999858e-03,4.550545999999999931e-03
7.183849583333332990e-03,4.550545999999999931e-03
7.217182916666666122e-03,4.550545999999999931e-03
7.250516249999999253e-03,4.136860000000000775e-04
7.283849583333333252e-03,-1.654744000000000310e-03
7.317182916666666384e-03,4.550545999999999931e-03
7.350516249999999516e-03,-1.654744000000000310e-03
7.383849583333332647e-03,4.550545999999999931e-03
7.417182916666665779e-03,-1.654744000000000310e-03
7.450516249999998911e-03,9.101091999999999863e-03
7.483849583333333777e-03,2.482116000000000357e-03
7.517182916666666909e-03,2.482116000000000357e-03
7.550516250000000040e-03,2.482116000000000357e-03
7.583849583333333172e-03,4.550545999999999931e-03
7.617182916666666304e-03,4.550545999999999931e-03
7.650516249999999435e-03,2.482116000000000357e-03
7.683849583333333434e-03,2.482116000000000357e-03
7.717182916666666566e-03,4.550545999999999931e-03
7.750516249999999698e-03,4.550545999999999931e-03
7.783849583333332829e-03,-1.654744000000000310e-03
7.817182916666665093e-03,4.550545999999999931e-03
7.850516249999999960e-03,2.482116000000000357e-03
7.883849583333333091e-03,2.482116000000000357e-03
7.917182916666666223e-03,4.550545999999999931e-03
7.950516249999999355e-03,-1.654744000000000310e-03
7.983849583333332486e-03,4.136860000000000775e-04
8.017182916666665618e-03,4.136860000000000775e-04
8.050516250000000484e-03,-1.654744000000000310e-03
8.083849583333333616e-03,4.136860000000000775e-04
8.117182916666666748e-03,4.550545999999999931e-03
8.150516249999999879e-03,4.550545999999999931e-03
8.183849583333333011e-03,2.482116000000000357e-03
8.217182916666666143e-03,6.618976000000001240e-03
8.250516249999999274e-03,4.550545999999999931e-03
8.283849583333332406e-03,2.482116000000000357e-03
8.317182916666665538e-03,4.550545999999999931e-03
8.350516249999998669e-03,4.136860000000000775e-04
8.383849583333331801e-03,6.618976000000001240e-03
8.417182916666664932e-03,2.482116000000000357e-03
8.450516249999999799e-03,6.618976000000001240e-03
8.483849583333332930e-03,2.482116000000000357e-03
8.517182916666666062e-03,4.550545999999999931e-03
8.550516249999999194e-03,4.550545999999999931e-03
8.583849583333332325e-03,4.550545999999999931e-03
8.617182916666667192e-03,2.482116000000000357e-03
8.650516250000000323e-03,4.550545999999999931e-03
8.683849583333333455e-03,2.482116000000000357e-03
8.717182916666666587e-03,6.618976000000001240e-03
8.750516249999999718e-03,6.618976000000001240e-03
8.783849583333332850e-03,9.101091999999999863e-03
8.817182916666665982e-03,2.482116000000000357e-03
8.850516249999999113e-03,4.550545999999999931e-03
8.883849583333332245e-03,4.136860000000000775e-04
8.917182916666665377e-03,4.550545999999999931e-03
8.950516249999998508e-03,4.550545999999999931e-03
8.983849583333331640e-03,4.136860000000000775e-04
9.017182916666666506e-03,2.482116000000000357e-03
9.050516249999999638e-03,2.482116000000000357e-03
9.083849583333332769e-03,2.482116000000000357e-03
9.117182916666665901e-03,2.482116000000000357e-03
9.150516249999999033e-03,4.550545999999999931e-03
9.183849583333333899e-03,-1.654744000000000310e-03
9.217182916666667031e-03,2.482116000000000357e-03
9.250516250000000162e-03,2.482116000000000357e-03
9.283849583333333294e-03,2.482116000000000357e-03
9.317182916666666426e-03,4.550545999999999931e-03
9.350516249999999557e-03,6.618976000000001240e-03
9.383849583333332689e-03,6.618976000000001240e-03
9.417182916666665821e-03,4.550545999999999931e-03
9.450516249999998952e-03,4.136860000000000775e-04
9.483849583333332084e-03,2.482116000000000357e-03
9.517182916666665216e-03,4.550545999999999931e-03
9.550516249999998347e-03,2.482116000000000357e-03
9.583849583333333214e-03,4.550545999999999931e-03
9.617182916666666345e-03,4.550545999999999931e-03
9.650516249999999477e-03,2.482116000000000357e-03
9.683849583333332608e-03,2.482116000000000357e-03
9.717182916666665740e-03,4.136860000000000775e-04
9.750516249999998872e-03,2.482116000000000357e-03
9.783849583333333738e-03,4.550545999999999931e-03
9.817182916666666870e-03,2.482116000000000357e-03
9.850516250000000001e-03,2.482116000000000357e-03
9.883849583333333133e-03,2.482116000000000357e-03
9.917182916666666265e-03,6.618976000000001240e-03
9.950516249999999396e-03,6.618976000000001240e-03
9.983849583333332528e-03,4.550545999999999931e-03
1.001718291666666566e-02,4.550545999999999931e-03
1.005051624999999879e-02,2.482116000000000357e-03
1.008384958333333192e-02,4.136860000000000775e-04
1.011718291666666505e-02,2.482116000000000357e-03
1.015051624999999992e-02,2.482116000000000357e-03
1.018384958333333305e-02,2.482116000000000357e-03
1.021718291666666618e-02,2.482116000000000357e-03
1.025051624999999932e-02,2.482116000000000357e-03
1.028384958333333245e-02,2.482116000000000357e-03
1.031718291666666558e-02,4.136860000000000775e-04
1.035051625000000045e-02,-1.654744000000000310e-03
1.038384958333333358e-02,2.482116000000000357e-03
1.041718291666666497e-02,4.136860000000000775e-04
1.045051624999999984e-02,6.618976000000001240e-03
1.048384958333333297e-02,2.482116000000000357e-03
1.051718291666666610e-02,2.482116000000000357e-03
1.055051624999999924e-02,2.482116000000000357e-03
1.058384958333333237e-02,2.482116000000000357e-03
1.061718291666666550e-02,2.482116000000000357e-03
1.065051625000000037e-02,2.482116000000000357e-03
1.068384958333333176e-02,2.482116000000000357e-03
1.071718291666666663e-02,4.550545999999999931e-03
1.075051624999999803e-02,4.136860000000000775e-04
1.078384958333333289e-02,6.618976000000001240e-03
1.081718291666666776e-02,4.550545999999999931e-03
1.085051624999999915e-02,4.550545999999999931e-03
1.088384958333333402e-02,2.482116000000000357e-03
1.091718291666666542e-02,2.482116000000000357e-03
1.095051625000000028e-02,2.482116000000000357e-03
1.098384958333333168e-02,4.136860000000000775e-04
1.101718291666666655e-02,2.482116000000000357e-03
1.105051624999999968e-02,2.482116000000000357e-03
1.108384958333333281e-02,2.482116000000000357e-03
1.111718291666666594e-02,4.136860000000000775e-04
1.115051624999999907e-02,2.482116000000000357e-03
1.118384958333333221e-02,2.482116000000000357e-03
1.121718291666666707e-02,2.482116000000000357e-03
1.125051624999999847e-02,-1.654744000000000310e-03
1.128384958333333334e-02,6.618976000000001240e-03
1.131718291666666473e-02,2.482116000000000357e-03
1.135051624999999960e-02,4.550545999999999931e-03
1.138384958333333447e-02,2.482116000000000357e-03
1.141718291666666586e-02,2.482116000000000357e-03
1.145051625000000073e-02,9.101091999999999863e-03
1.148384958333333213e-02,4.550545999999999931e-03
1.151718291666666699e-02,2.482116000000000357e-03
1.155051624999999839e-02,4.550545999999999931e-03
1.158384958333333326e-02,2.482116000000000357e-03
1.161718291666666639e-02,-1.654744000000000310e-03
1.165051624999999952e-02,4.136860000000000775e-04
1.168384958333333265e-02,2.482116000000000357e-03
1.171718291666666578e-02,2.482116000000000357e-03
1.175051624999999891e-02,4.550545999999999931e-03
1.178384958333333378e-02,2.482116000000000357e-03
1.181718291666666518e-02,2.482116000000000357e-03
1.185051625000000004e-02,4.136860000000000775e-04
1.188384958333333144e-02,2.482116000000000357e-03
1.191718291666666631e-02,4.550545999999999931e-03
1.195051624999999770e-02,2.482116000000000357e-03
1.198384958333333257e-02,2.482116000000000357e-03
1.201718291666666744e-02,2.482116000000000357e-03
1.205051624999999883e-02,2.482116000000000357e-03
1.208384958333333370e-02,2.482116000000000357e-03
1.211718291666666510e-02,4.136860000000000775e-04
1.215051624999999996e-02,4.550545999999999931e-03
1.218384958333333309e-02,2.482116000000000357e-03
1.221718291666666623e-02,4.550545999999999931e-03
1.225051624999999936e-02,2.482116000000000357e-03
1.228384958333333249e-02,2.482116000000000357e-03
1.231718291666666562e-02,2.482116000000000357e-03
1.235051625000000049e-02,4.136860000000000775e-04
1.238384958333333188e-02,2.482116000000000357e-03
1.241718291666666675e-02,2.482116000000000357e-03
1.245051624999999815e-02,2.482116000000000357e-03
1.248384958333333301e-02,6.618976000000001240e-03
1.251718291666666441e-02,2.482116000000000357e-03
1.255051624999999928e-02,2.482116000000000357e-03
1.258384958333333414e-02,4.550545999999999931e-03
1.261718291666666554e-02,4.550545999999999931e-03
1.265051625000000041e-02,4.550545999999999931e-03
1.268384958333333180e-02,6.618976000000001240e-03
1.271718291666666667e-02,9.101091999999999863e-03
1.275051624999999980e-02,4.136860000000000775e-04
1.278384958333333293e-02,4.550545999999999931e-03
1.281718291666666606e-02,2.482116000000000357e-03
1.285051624999999920e-02,2.482116000000000357e-03
1.288384958333333233e-02,4.550545999999999931e-03
1.291718291666666719e-02,4.550545999999999931e-03
1.295051624999999859e-02,2.482116000000000357e-03
1.298384958333333346e-02,2.482116000000000357e-03
1.301718291666666485e-02,6.618976000000001240e-03
1.305051624999999972e-02,4.550545999999999931e-03
1.308384958333333112e-02,-1.654744000000000310e-03
1.311718291666666598e-02,2.482116000000000357e-03
1.315051625000000085e-02,4.550545999999999931e-03
1.318384958333333225e-02,4.550545999999999931e-03
1.321718291666666711e-02,4.136860000000000775e-04
1.325051624999999851e-02,6.618976000000001240e-03
1.328384958333333338e-02,2.482116000000000357e-03
1.331718291666666651e-02,4.550545999999999931e-03
1.335051624999999964e-02,4.550545999999999931e-03
1.338384958333333277e-02,4.550545999999999931e-03
1.341718291666666590e-02,4.550545999999999931e-03
1.345051624999999904e-02,2.482116000000000357e-03
1.348384958333333390e-02,4.550545999999999931e-03
1.351718291666666530e-02,4.550545999999999931e-03
1.355051625000000017e-02,2.482116000000000357e-03
1.358384958333333156e-02,2.482116000000000357e-03
1.361718291666666643e-02,2.482116000000000357e-03
1.365051624999999783e-02,4.550545999999999931e-03
1.368384958333333269e-02,4.550545999999999931e-03
1.371718291666666756e-02,2.482116000000000357e-03
1.375051624999999896e-02,4.550545999999999931e-03
1.378384958333333382e-02,2.482116000000000357e-03
1.381718291666666522e-02,4.550545999999999931e-03
1.385051625000000008e-02,4.136860000000000775e-04
1.388384958333333322e-02,6.618976000000001240e-03
1.391718291666666635e-02,6.618976000000001240e-03
1.395051624999999948e-02,4.550545999999999931e-03
1.398384958333333261e-02,4.550545999999999931e-03
1.401718291666666574e-02,4.550545999999999931e-03
1.405051624999999887e-02,4.136860000000000775e-04
1.408384958333333201e-02,4.550545999999999931e-03
1.411718291666666687e-02,6.618976000000001240e-03
1.415051624999999827e-02,6.618976000000001240e-03
1.418384958333333314e-02,2.482116000000000357e-03
1.421718291666666453e-02,4.550545999999999931e-03
1.425051624999999940e-02,4.136860000000000775e-04
1.428384958333333427e-02,4.550545999999999931e-03
1.431718291666666566e-02,-1.654744000000000310e-03
1.435051625000000053e-02,4.136860000000000775e-04
1.438384958333333193e-02,4.550545999999999931e-03
1.441718291666666679e-02,4.136860000000000775e-04
1.445051624999999992e-02,2.482116000000000357e-03
1.448384958333333306e-02,4.550545999999999931e-03
1.451718291666666619e-02,4.550545999999999931e-03
1.455051624999999932e-02,2.482116000000000357e-03
1.458384958333333245e-02,4.550545999999999931e-03
1.461718291666666558e-02,4.550545999999999931e-03
1.465051624999999871e-02,4.550545999999999931e-03
1.468384958333333358e-02,6.618976000000001240e-03
1.471718291666666498e-02,6.618976000000001240e-03
1.475051624999999984e-02,2.482116000000000357e-03
1.478384958333333124e-02,2.482116000000000357e-03
1.481718291666666611e-02,4.550545999999999931e-03
1.485051625000000097e-02,4.550545999999999931e-03
1.488384958333333237e-02,2.482116000000000357e-03
1.491718291666666724e-02,4.550545999999999931e-03
1.495051624999999863e-02,4.136860000000000775e-04
1.498384958333333350e-02,4.550545999999999931e-03
1.501718291666666663e-02,4.136860000000000775e-04
1.505051624999999976e-02,2.482116000000000357e-03
1.508384958333333289e-02,4.550545999999999931e-03
1.511718291666666603e-02,2.482116000000000357e-03
1.515051624999999916e-02,4.136860000000000775e-04
1.518384958333333229e-02,9.101091999999999863e-03
1.521718291666666542e-02,2.482116000000000357e-03
1.525051625000000029e-02,6.618976000000001240e-03
1.528384958333333168e-02,2.482116000000000357e-03
1.531718291666666655e-02,4.550545999999999931e-03
1.535051624999999795e-02,4.550545999999999931e-03
1.538384958333333281e-02,4.550545999999999931e-03
1.541718291666666768e-02,4.550545999999999931e-03
1.545051624999999908e-02,4.136860000000000775e-04
1.548384958333333394e-02,4.550545999999999931e-03
1.551718291666666534e-02,4.136860000000000775e-04
1.555051625000000021e-02,2.482116000000000357e-03
1.558384958333333160e-02,4.136860000000000775e-04
1.561718291666666647e-02,4.550545999999999931e-03
1.565051624999999960e-02,4.136860000000000775e-04
1.568384958333333273e-02,4.550545999999999931e-03
1.571718291666666587e-02,2.482116000000000357e-03
1.575051624999999900e-02,2.482116000000000357e-03
1.578384958333333213e-02,4.550545999999999931e-03
1.581718291666666526e-02,4.550545999999999931e-03
1.585051624999999839e-02,4.136860000000000775e-04
1.588384958333333152e-02,4.550545999999999931e-03
1.591718291666666465e-02,2.482116000000000357e-03
1.595051624999999779e-02,2.482116000000000357e-03
1.598384958333333439e-02,6.618976000000001240e-03
1.601718291666666405e-02,4.136860000000000775e-04
1.605051625000000065e-02,2.482116000000000357e-03
1.608384958333333031e-02,4.550545999999999931e-03
1.611718291666666691e-02,2.482116000000000357e-03
1.615051624999999658e-02,2.482116000000000357e-03
1.618384958333333318e-02,2.482116000000000357e-03
1.621718291666666631e-02,4.550545999999999931e-03
1.625051624999999944e-02,4.550545999999999931e-03
1.628384958333333257e-02,4.550545999999999931e-03
1.631718291666666570e-02,2.482116000000000357e-03
1.635051624999999884e-02,6.618976000000001240e-03
1.638384958333333197e-02,4.550545999999999931e-03
1.641718291666666510e-02,4.136860000000000775e-04
1.645051624999999823e-02,6.618976000000001240e-03
1.648384958333333136e-02,6.618976000000001240e-03
1.651718291666666449e-02,6.618976000000001240e-03
1.655051625000000109e-02,4.136860000000000775e-04
1.658384958333333076e-02,6.618976000000001240e-03
1.661718291666666736e-02,6.618976000000001240e-03
1.665051624999999702e-02,-1.654744000000000310e-03
1.668384958333333362e-02,6.618976000000001240e-03
1.671718291666666328e-02,4.550545999999999931e-03
1.675051624999999988e-02,4.550545999999999931e-03
1.678384958333333302e-02,9.101091999999999863e-03
1.681718291666666615e-02,4.550545999999999931e-03
1.685051624999999928e-02,4.136860000000000775e-04
1.688384958333333241e-02,2.482116000000000357e-03
1.691718291666666554e-02,2.482116000000000357e-03
1.695051624999999867e-02,2.482116000000000357e-03
1.698384958333333181e-02,4.550545999999999931e-03
1.701718291666666494e-02,4.550545999999999931e-03
1.705051624999999807e-02,4.550545999999999931e-03
1.708384958333333120e-02,9.101091999999999863e-03
1.711718291666666780e-02,4.550545999999999931e-03
1.715051624999999746e-02,2.482116000000000357e-03
1.718384958333333407e-02,2.482116000000000357e-03
1.721718291666666373e-02,4.550545999999999931e-03
1.725051625000000033e-02,2.482116000000000357e-03
1.728384958333332999e-02,6.618976000000001240e-03
1.731718291666666659e-02,4.550545999999999931e-03
1.735051624999999972e-02,4.550545999999999931e-03
1.738384958333333286e-02,2.482116000000000357e-03
1.741718291666666599e-02,4.550545999999999931e-03
1.745051624999999912e-02,6.618976000000001240e-03
1.748384958333333225e-02,4.550545999999999931e-03
1.751718291666666538e-02,4.550545999999999931e-03
1.755051624999999851e-02,6.618976000000001240e-03
1.758384958333333165e-02,4.550545999999999931e-03
1.761718291666666478e-02,4.136860000000000775e-04
1.765051624999999791e-02,-1.654744000000000310e-03
1.768384958333333104e-02,4.550545999999999931e-03
1.771718291666666417e-02,4.550545999999999931e-03
1.775051625000000077e-02,4.550545999999999931e-03
1.778384958333333044e-02,6.618976000000001240e-03
1.781718291666666704e-02,4.550545999999999931e-03
1.785051624999999670e-02,4.136860000000000775e-04
1.788384958333333330e-02,9.101091999999999863e-03
1.791718291666666643e-02,6.618976000000001240e-03
1.795051624999999956e-02,4.550545999999999931e-03
1.798384958333333269e-02,2.482116000000000357e-03
1.801718291666666583e-02,4.550545999999999931e-03
1.805051624999999896e-02,9.101091999999999863e-03
1.808384958333333209e-02,4.550545999999999931e-03
1.811718291666666522e-02,6.618976000000001240e-03
1.815051624999999835e-02,1.116952200000000117e-02
1.818384958333333148e-02,2.482116000000000357e-03
1.821718291666666462e-02,4.550545999999999931e-03
1.825051624999999775e-02,6.618976000000001240e-03
1.828384958333333088e-02,6.618976000000001240e-03
1.831718291666666748e-02,6.618976000000001240e-03
1.835051624999999714e-02,6.618976000000001240e-03
1.838384958333333374e-02,2.482116000000000357e-03
1.841718291666666341e-02,2.482116000000000357e-03
1.845051625000000001e-02,6.618976000000001240e-03
1.848384958333333314e-02,2.482116000000000357e-03
1.851718291666666627e-02,6.618976000000001240e-03
1.855051624999999940e-02,4.550545999999999931e-03
1.858384958333333253e-02,2.482116000000000357e-03
1.861718291666666567e-02,4.550545999999999931e-03
1.865051624999999880e-02,9.101091999999999863e-03
1.868384958333333193e-02,4.550545999999999931e-03
1.871718291666666506e-02,2.482116000000000357e-03
1.875051624999999819e-02,2.482116000000000357e-03
1.878384958333333132e-02,4.550545999999999931e-03
1.881718291666666446e-02,1.116952200000000117e-02
1.885051624999999759e-02,4.550545999999999931e-03
1.888384958333333419e-02,6.618976000000001240e-03
1.891718291666666385e-02,4.550545999999999931e-03
1.895051625000000045e-02,6.618976000000001240e-03
1.898384958333333011e-02,4.550545999999999931e-03
1.901718291666666671e-02,6.618976000000001240e-03
1.905051624999999985e-02,4.550545999999999931e-03
1.908384958333333298e-02,-1.654744000000000310e-03
1.911718291666666611e-02,4.550545999999999931e-03
1.915051624999999924e-02,2.482116000000000357e-03
1.918384958333333237e-02,4.550545999999999931e-03
1.921718291666666550e-02,6.618976000000001240e-03
1.925051624999999864e-02,2.482116000000000357e-03
1.928384958333333177e-02,9.101091999999999863e-03
1.931718291666666490e-02,2.482116000000000357e-03
