# Volume [mL],Pressure [Bar]
4.154686333333332607e-03,-1.613371500000000125e-01
4.188019666666666606e-03,-1.820214000000000276e-01
4.221352999999999737e-03,-1.889161500000000327e-01
4.254686333333332869e-03,-1.958109000000000099e-01
4.288019666666666868e-03,-2.247688500000000200e-01
4.321353000000000000e-03,-2.675163000000000402e-01
4.354686333333333131e-03,-2.606215500000000351e-01
4.388019666666666263e-03,-2.882005499999999998e-01
4.421352999999999395e-03,-2.882005499999999998e-01
4.454686333333332526e-03,-2.606215500000000351e-01
4.488019666666666525e-03,-2.606215500000000351e-01
4.521352999999999657e-03,-2.675163000000000402e-01
4.554686333333332789e-03,-1.820214000000000276e-01
4.588019666666666788e-03,-1.116949500000000151e-01
4.621352999999999919e-03,-1.048002000000000100e-01
4.654686333333333051e-03,2.206320000000000156e-02
4.688019666666666183e-03,-3.447375000000000439e-02
4.721352999999999314e-03,3.033689999999999998e-02
4.754686333333333313e-03,-4.136850000000000249e-02
4.788019666666666445e-03,-6.205275000000000374e-02
4.821352999999999576e-03,-6.894750000000000878e-02
4.854686333333333575e-03,-1.048002000000000100e-01
4.888019666666666707e-03,-9.790545000000000497e-02
4.921352999999999839e-03,-1.682319000000000175e-01
4.954686333333332970e-03,-2.178741000000000150e-01
4.988019666666666102e-03,-2.744110500000000452e-01
5.021352999999999234e-03,-3.019900500000000099e-01
5.054686333333333233e-03,-2.882005499999999998e-01
5.088019666666666364e-03,-2.523478500000000402e-01
5.121352999999999496e-03,-2.523478500000000402e-01
5.154686333333333495e-03,-2.675163000000000402e-01
5.188019666666666627e-03,-2.523478500000000402e-01
5.221352999999999758e-03,-2.523478500000000402e-01
5.254686333333332890e-03,-1.958109000000000099e-01
5.288019666666666022e-03,-6.894750000000000878e-02
5.321352999999999153e-03,-4.136850000000000249e-02
5.354686333333332285e-03,2.206320000000000156e-02
5.388019666666667151e-03,1.516844999999999999e-02
5.421353000000000283e-03,-5.515800000000000390e-03
5.454686333333333415e-03,-3.447375000000000439e-02
5.488019666666666546e-03,-7.584225000000001382e-02
5.521352999999999678e-03,-6.894750000000000878e-02
5.554686333333332809e-03,-9.790545000000000497e-02
5.588019666666666808e-03,-1.048002000000000100e-01
5.621352999999999940e-03,-1.048002000000000100e-01
5.654686333333333072e-03,-1.820214000000000276e-01
5.688019666666666203e-03,-2.109793500000000099e-01
5.721352999999999335e-03,-2.454531000000000074e-01
5.754686333333332467e-03,-2.950953000000000048e-01
5.788019666666666466e-03,-2.247688500000000200e-01
5.821352999999999597e-03,-2.316636000000000251e-01
5.854686333333332729e-03,-2.178741000000000150e-01
5.888019666666665861e-03,-2.454531000000000074e-01
5.921352999999998992e-03,-2.178741000000000150e-01
5.954686333333333859e-03,-1.185897000000000062e-01
5.988019666666666990e-03,-7.584225000000001382e-02
6.021353000000000122e-03,3.033689999999999998e-02
6.054686333333333254e-03,4.412640000000000312e-02
6.088019666666666385e-03,3.723165000000000502e-02
6.121352999999999517e-03,5.791590000000000626e-02
6.154686333333333516e-03,3.033689999999999998e-02
6.188019666666666647e-03,2.206320000000000156e-02
6.221352999999999779e-03,-3.447375000000000439e-02
6.254686333333332911e-03,-4.826325000000000753e-02
6.288019666666666042e-03,-9.101070000000001381e-02
6.321352999999999174e-03,-9.790545000000000497e-02
6.354686333333333173e-03,-1.475476500000000024e-01
6.388019666666666305e-03,-2.247688500000000200e-01
6.421352999999999436e-03,-2.040846000000000049e-01
6.454686333333332568e-03,-2.454531000000000074e-01
6.488019666666665700e-03,-2.040846000000000049e-01
6.521353000000000566e-03,-2.316636000000000251e-01
6.554686333333333698e-03,-2.247688500000000200e-01
6.588019666666666829e-03,-2.247688500000000200e-01
6.621352999999999961e-03,-1.820214000000000276e-01
6.654686333333333093e-03,-1.185897000000000062e-01
6.688019666666666224e-03,-6.205275000000000374e-02
6.721353000000000223e-03,-1.241054999999999936e-02
6.754686333333333355e-03,3.723165000000000502e-02
6.788019666666666486e-03,4.412640000000000312e-02
6.821352999999999618e-03,4.412640000000000312e-02
6.854686333333332750e-03,2.206320000000000156e-02
6.888019666666665881e-03,-1.930530000000000093e-02
6.921352999999999880e-03,-5.515800000000000564e-02
6.954686333333333012e-03,-9.790545000000000497e-02
6.988019666666666144e-03,-1.682319000000000175e-01
7.021352999999999275e-03,-2.247688500000000200e-01
7.054686333333332407e-03,-3.019900500000000099e-01
7.088019666666665539e-03,-3.805902000000000451e-01
7.121353000000000405e-03,-4.302324000000000148e-01
7.154686333333333537e-03,-4.647061500000000955e-01
7.188019666666666668e-03,-4.647061500000000955e-01
7.221352999999999800e-03,-4.578114000000000905e-01
7.254686333333332932e-03,-4.798745999999999845e-01
7.288019666666666931e-03,-4.867693499999999895e-01
7.321353000000000062e-03,-4.798745999999999845e-01
7.354686333333333194e-03,-4.150639500000000148e-01
7.388019666666666325e-03,-3.668007000000000351e-01
7.421352999999999457e-03,-3.378427500000000250e-01
7.454686333333332589e-03,-2.950953000000000048e-01
7.488019666666666588e-03,-3.378427500000000250e-01
7.521352999999999719e-03,-5.515800000000000390e-03
7.554686333333332851e-03,-7.584225000000001382e-02
7.588019666666665983e-03,-1.116949500000000151e-01
7.621352999999999114e-03,-1.241054999999999936e-02
7.654686333333332246e-03,-9.101070000000001381e-02
7.688019666666667112e-03,-1.241054999999999936e-02
7.721353000000000244e-03,-1.185897000000000062e-01
7.754686333333333376e-03,-6.894750000000000878e-02
7.788019666666666507e-03,-1.048002000000000100e-01
7.821352999999999639e-03,4.412640000000000312e-02
7.854686333333332771e-03,-2.620005000000000250e-02
7.888019666666665902e-03,-3.447375000000000439e-02
7.921352999999999034e-03,1.378950000000000098e-03
7.954686333333332166e-03,3.033689999999999998e-02
7.988019666666665297e-03,1.378950000000000098e-03
8.021352999999998429e-03,-1.241054999999999936e-02
8.054686333333333295e-03,-6.205275000000000374e-02
8.088019666666666427e-03,-1.241054999999999936e-02
8.121352999999999558e-03,-1.185897000000000062e-01
8.154686333333332690e-03,-6.894750000000000878e-02
8.188019666666665822e-03,-2.620005000000000250e-02
8.221352999999998953e-03,-7.584225000000001382e-02
8.254686333333333820e-03,-1.241054999999999936e-02
8.288019666666666951e-03,-1.048002000000000100e-01
8.321353000000000083e-03,-3.447375000000000439e-02
8.354686333333333215e-03,-4.136850000000000249e-02
8.388019666666666346e-03,-1.930530000000000093e-02
8.421352999999999478e-03,-2.620005000000000250e-02
8.454686333333332610e-03,-7.584225000000001382e-02
8.488019666666665741e-03,1.378950000000000098e-03
8.521352999999998873e-03,-6.205275000000000374e-02
8.554686333333332005e-03,3.033689999999999998e-02
8.588019666666665136e-03,-1.048002000000000100e-01
8.621352999999998268e-03,2.206320000000000156e-02
8.654686333333333134e-03,4.412640000000000312e-02
8.688019666666666266e-03,1.378950000000000098e-03
8.721352999999999397e-03,-5.515800000000000390e-03
8.754686333333332529e-03,1.516844999999999999e-02
8.788019666666665661e-03,2.206320000000000156e-02
8.821353000000000527e-03,-7.584225000000001382e-02
8.854686333333333659e-03,-9.790545000000000497e-02
8.888019666666666790e-03,3.033689999999999998e-02
8.921352999999999922e-03,-1.392739500000000075e-01
8.954686333333333054e-03,1.516844999999999999e-02
8.988019666666666185e-03,-1.930530000000000093e-02
9.021352999999999317e-03,-1.930530000000000093e-02
9.054686333333332449e-03,4.412640000000000312e-02
9.088019666666665580e-03,-2.620005000000000250e-02
9.121352999999998712e-03,-2.620005000000000250e-02
9.154686333333331844e-03,-9.790545000000000497e-02
9.188019666666664975e-03,-5.515800000000000390e-03
9.221352999999999842e-03,-9.101070000000001381e-02
9.254686333333332973e-03,-8.273700000000000498e-02
9.288019666666666105e-03,-2.620005000000000250e-02
9.321352999999999236e-03,-5.515800000000000564e-02
9.354686333333332368e-03,-7.584225000000001382e-02
9.388019666666667234e-03,-5.515800000000000390e-03
9.421353000000000366e-03,-8.273700000000000498e-02
9.454686333333333498e-03,-1.048002000000000100e-01
9.488019666666666629e-03,-3.447375000000000439e-02
9.521352999999999761e-03,-9.790545000000000497e-02
9.554686333333332893e-03,-9.101070000000001381e-02
9.588019666666666024e-03,2.206320000000000156e-02
9.621352999999999156e-03,-1.185897000000000062e-01
9.654686333333332288e-03,-3.447375000000000439e-02
9.688019666666665419e-03,-9.101070000000001381e-02
9.721352999999998551e-03,-9.101070000000001381e-02
9.754686333333331683e-03,5.791590000000000626e-02
9.788019666666666549e-03,-2.620005000000000250e-02
9.821352999999999681e-03,-1.930530000000000093e-02
9.854686333333332812e-03,-8.273700000000000498e-02
9.888019666666665944e-03,-6.205275000000000374e-02
9.921352999999999075e-03,-5.515800000000000390e-03
9.954686333333332207e-03,4.412640000000000312e-02
9.988019666666667074e-03,-2.620005000000000250e-02
1.002135300000000021e-02,-3.447375000000000439e-02
1.005468633333333334e-02,-2.620005000000000250e-02
1.008801966666666647e-02,-2.620005000000000250e-02
1.012135299999999960e-02,-3.447375000000000439e-02
1.015468633333333273e-02,8.273700000000000152e-03
1.018801966666666586e-02,-4.136850000000000249e-02
1.022135299999999900e-02,-6.205275000000000374e-02
1.025468633333333213e-02,8.273700000000000152e-03
1.028801966666666526e-02,1.378950000000000098e-03
1.032135299999999839e-02,-6.894750000000000878e-02
1.035468633333333326e-02,-7.584225000000001382e-02
1.038801966666666639e-02,-1.048002000000000100e-01
1.042135299999999778e-02,3.723165000000000502e-02
1.045468633333333265e-02,-2.620005000000000250e-02
1.048801966666666752e-02,-2.620005000000000250e-02
1.052135299999999891e-02,-1.254844499999999974e-01
1.055468633333333378e-02,-2.620005000000000250e-02
1.058801966666666518e-02,-1.930530000000000093e-02
1.062135300000000004e-02,3.723165000000000502e-02
1.065468633333333318e-02,3.723165000000000502e-02
1.068801966666666631e-02,-7.584225000000001382e-02
1.072135299999999944e-02,-1.930530000000000093e-02
1.075468633333333257e-02,-1.241054999999999936e-02
1.078801966666666570e-02,-5.515800000000000564e-02
1.082135300000000057e-02,3.723165000000000502e-02
1.085468633333333197e-02,-1.930530000000000093e-02
1.088801966666666683e-02,-5.515800000000000564e-02
1.092135299999999823e-02,-5.515800000000000564e-02
1.095468633333333310e-02,-6.894750000000000878e-02
1.098801966666666449e-02,-1.241054999999999936e-02
1.102135299999999936e-02,-2.620005000000000250e-02
1.105468633333333422e-02,-1.048002000000000100e-01
1.108801966666666562e-02,-6.894750000000000878e-02
1.112135300000000049e-02,8.273700000000000152e-03
1.115468633333333189e-02,-7.584225000000001382e-02
1.118801966666666675e-02,-6.894750000000000878e-02
1.122135299999999988e-02,-9.790545000000000497e-02
1.125468633333333301e-02,-1.930530000000000093e-02
1.128801966666666615e-02,-5.515800000000000390e-03
1.132135299999999928e-02,3.723165000000000502e-02
1.135468633333333241e-02,-9.790545000000000497e-02
1.138801966666666554e-02,-6.894750000000000878e-02
1.142135299999999867e-02,-1.930530000000000093e-02
1.145468633333333354e-02,-8.273700000000000498e-02
1.148801966666666494e-02,6.481065000000001131e-02
1.152135299999999980e-02,-1.930530000000000093e-02
1.155468633333333120e-02,5.102115000000000122e-02
1.158801966666666607e-02,-5.515800000000000564e-02
1.162135300000000093e-02,-4.136850000000000249e-02
1.165468633333333233e-02,1.516844999999999999e-02
1.168801966666666720e-02,-8.273700000000000498e-02
1.172135299999999859e-02,3.033689999999999998e-02
1.175468633333333346e-02,-6.205275000000000374e-02
1.178801966666666659e-02,-7.584225000000001382e-02
1.182135299999999972e-02,2.206320000000000156e-02
1.185468633333333285e-02,-1.048002000000000100e-01
1.188801966666666599e-02,2.206320000000000156e-02
1.192135299999999912e-02,-6.205275000000000374e-02
1.195468633333333225e-02,-1.930530000000000093e-02
1.198801966666666538e-02,1.378950000000000098e-03
1.202135300000000025e-02,-1.048002000000000100e-01
1.205468633333333164e-02,-5.515800000000000564e-02
1.208801966666666651e-02,-2.620005000000000250e-02
1.212135299999999791e-02,-9.101070000000001381e-02
1.215468633333333277e-02,-9.101070000000001381e-02
1.218801966666666764e-02,-1.930530000000000093e-02
1.222135299999999904e-02,-1.241054999999999936e-02
1.225468633333333390e-02,-9.101070000000001381e-02
1.228801966666666530e-02,-2.620005000000000250e-02
1.232135300000000017e-02,-2.620005000000000250e-02
1.235468633333333330e-02,5.102115000000000122e-02
1.238801966666666643e-02,-6.894750000000000878e-02
1.242135299999999956e-02,1.378950000000000098e-03
1.245468633333333269e-02,4.412640000000000312e-02
1.248801966666666582e-02,5.102115000000000122e-02
1.252135299999999896e-02,-1.241054999999999936e-02
1.255468633333333209e-02,-5.515800000000000390e-03
1.258801966666666695e-02,5.791590000000000626e-02
1.262135299999999835e-02,-1.930530000000000093e-02
1.265468633333333322e-02,-5.515800000000000390e-03
1.268801966666666461e-02,1.378950000000000098e-03
1.272135299999999948e-02,-5.515800000000000390e-03
1.275468633333333435e-02,-1.241054999999999936e-02
1.278801966666666574e-02,-3.447375000000000439e-02
1.282135300000000061e-02,-6.894750000000000878e-02
1.285468633333333201e-02,-7.584225000000001382e-02
1.288801966666666687e-02,-2.620005000000000250e-02
1.292135299999999827e-02,-1.241054999999999936e-02
1.295468633333333314e-02,-4.136850000000000249e-02
1.298801966666666627e-02,6.481065000000001131e-02
1.302135299999999940e-02,-1.930530000000000093e-02
1.305468633333333253e-02,-7.584225000000001382e-02
1.308801966666666566e-02,5.102115000000000122e-02
1.312135299999999880e-02,-5.515800000000000390e-03
1.315468633333333366e-02,-5.515800000000000390e-03
1.318801966666666506e-02,-2.620005000000000250e-02
1.322135299999999992e-02,3.723165000000000502e-02
1.325468633333333132e-02,-1.241054999999999936e-02
1.328801966666666619e-02,-9.790545000000000497e-02
1.332135300000000105e-02,1.378950000000000098e-03
1.335468633333333245e-02,-3.447375000000000439e-02
1.338801966666666732e-02,-6.894750000000000878e-02
1.342135299999999871e-02,-1.241054999999999936e-02
1.345468633333333358e-02,-6.894750000000000878e-02
1.348801966666666498e-02,-1.930530000000000093e-02
1.352135299999999984e-02,-4.826325000000000753e-02
1.355468633333333298e-02,-6.205275000000000374e-02
1.358801966666666611e-02,-9.101070000000001381e-02
1.362135299999999924e-02,-9.790545000000000497e-02
1.365468633333333237e-02,-4.826325000000000753e-02
1.368801966666666550e-02,-5.515800000000000390e-03
1.372135300000000037e-02,-1.116949500000000151e-01
1.375468633333333177e-02,-1.930530000000000093e-02
1.378801966666666663e-02,-4.136850000000000249e-02
1.382135299999999803e-02,1.516844999999999999e-02
1.385468633333333290e-02,-2.620005000000000250e-02
1.388801966666666776e-02,-4.136850000000000249e-02
1.392135299999999916e-02,4.412640000000000312e-02
1.395468633333333403e-02,1.378950000000000098e-03
1.398801966666666542e-02,2.206320000000000156e-02
1.402135300000000029e-02,2.206320000000000156e-02
1.405468633333333169e-02,-2.620005000000000250e-02
1.408801966666666655e-02,3.723165000000000502e-02
1.412135299999999968e-02,-7.584225000000001382e-02
1.415468633333333281e-02,-2.620005000000000250e-02
1.418801966666666595e-02,3.033689999999999998e-02
1.422135299999999908e-02,1.378950000000000098e-03
1.425468633333333221e-02,1.516844999999999999e-02
1.428801966666666708e-02,-1.241054999999999936e-02
1.432135299999999847e-02,-6.894750000000000878e-02
1.435468633333333334e-02,-4.136850000000000249e-02
1.438801966666666474e-02,8.273700000000000152e-03
1.442135299999999960e-02,-5.515800000000000564e-02
1.445468633333333447e-02,-4.136850000000000249e-02
1.448801966666666587e-02,3.723165000000000502e-02
1.452135300000000073e-02,-3.447375000000000439e-02
1.455468633333333213e-02,-2.620005000000000250e-02
1.458801966666666700e-02,1.516844999999999999e-02
1.462135299999999839e-02,-1.930530000000000093e-02
1.465468633333333326e-02,-1.930530000000000093e-02
1.468801966666666639e-02,-5.515800000000000390e-03
1.472135299999999952e-02,-8.273700000000000498e-02
1.475468633333333265e-02,1.378950000000000098e-03
1.478801966666666579e-02,-6.205275000000000374e-02
1.482135299999999892e-02,4.412640000000000312e-02
1.485468633333333378e-02,9.376860000000002138e-02
1.488801966666666518e-02,3.723165000000000502e-02
1.492135300000000005e-02,-1.241054999999999936e-02
1.495468633333333144e-02,1.516844999999999999e-02
1.498801966666666631e-02,-6.894750000000000878e-02
1.502135299999999771e-02,1.378950000000000098e-03
1.505468633333333257e-02,-5.515800000000000390e-03
1.508801966666666744e-02,-4.136850000000000249e-02
1.512135299999999884e-02,-1.930530000000000093e-02
1.515468633333333370e-02,7.860015000000000751e-02
1.518801966666666510e-02,8.273700000000000152e-03
1.522135299999999997e-02,-4.136850000000000249e-02
1.525468633333333310e-02,-5.515800000000000390e-03
1.528801966666666623e-02,-1.930530000000000093e-02
1.532135299999999936e-02,1.378950000000000098e-03
1.535468633333333249e-02,-6.894750000000000878e-02
1.538801966666666562e-02,-4.826325000000000753e-02
1.542135300000000049e-02,-3.447375000000000439e-02
1.545468633333333189e-02,-6.205275000000000374e-02
1.548801966666666675e-02,8.273700000000000152e-03
1.552135299999999815e-02,-5.515800000000000564e-02
1.555468633333333302e-02,-6.205275000000000374e-02
1.558801966666666441e-02,2.206320000000000156e-02
1.562135299999999928e-02,-5.515800000000000390e-03
1.565468633333333415e-02,1.516844999999999999e-02
1.568801966666666381e-02,-2.620005000000000250e-02
1.572135300000000041e-02,-6.894750000000000878e-02
1.575468633333333007e-02,-9.101070000000001381e-02
1.578801966666666667e-02,-5.515800000000000390e-03
1.582135299999999981e-02,2.206320000000000156e-02
1.585468633333333294e-02,-3.447375000000000439e-02
1.588801966666666607e-02,1.378950000000000098e-03
1.592135299999999920e-02,-9.790545000000000497e-02
1.595468633333333233e-02,8.273700000000000152e-03
1.598801966666666546e-02,8.273700000000000152e-03
1.602135299999999860e-02,-3.447375000000000439e-02
1.605468633333333173e-02,-6.894750000000000878e-02
1.608801966666666486e-02,-2.620005000000000250e-02
1.612135299999999799e-02,-7.584225000000001382e-02
1.615468633333333112e-02,-4.826325000000000753e-02
1.618801966666666425e-02,-7.584225000000001382e-02
1.622135300000000085e-02,3.033689999999999998e-02
1.625468633333333052e-02,-5.515800000000000564e-02
1.628801966666666712e-02,-2.620005000000000250e-02
1.632135299999999678e-02,-5.515800000000000390e-03
1.635468633333333338e-02,-5.515800000000000390e-03
1.638801966666666651e-02,1.516844999999999999e-02
1.642135299999999964e-02,-6.894750000000000878e-02
1.645468633333333278e-02,-5.515800000000000564e-02
1.648801966666666591e-02,5.791590000000000626e-02
1.652135299999999904e-02,-1.048002000000000100e-01
1.655468633333333217e-02,8.273700000000000152e-03
1.658801966666666530e-02,-8.273700000000000498e-02
1.662135299999999843e-02,1.378950000000000098e-03
1.665468633333333157e-02,-3.447375000000000439e-02
1.668801966666666470e-02,-1.930530000000000093e-02
1.672135299999999783e-02,-4.136850000000000249e-02
1.675468633333333096e-02,8.273700000000000152e-03
1.678801966666666756e-02,5.102115000000000122e-02
1.682135299999999722e-02,-2.620005000000000250e-02
1.685468633333333383e-02,-5.515800000000000390e-03
1.688801966666666349e-02,-7.584225000000001382e-02
1.692135300000000009e-02,1.378950000000000098e-03
1.695468633333333322e-02,1.516844999999999999e-02
1.698801966666666635e-02,-1.116949500000000151e-01
1.702135299999999948e-02,1.516844999999999999e-02
1.705468633333333262e-02,1.378950000000000098e-03
1.708801966666666575e-02,-6.205275000000000374e-02
1.712135299999999888e-02,-2.620005000000000250e-02
1.715468633333333201e-02,3.033689999999999998e-02
1.718801966666666514e-02,1.378950000000000098e-03
1.722135299999999827e-02,-2.620005000000000250e-02
1.725468633333333141e-02,-4.826325000000000753e-02
1.728801966666666454e-02,-6.205275000000000374e-02
1.732135299999999767e-02,-5.515800000000000564e-02
1.735468633333333427e-02,-5.515800000000000390e-03
1.738801966666666393e-02,2.206320000000000156e-02
1.742135300000000053e-02,-1.241054999999999936e-02
1.745468633333333019e-02,-7.584225000000001382e-02
1.748801966666666680e-02,-7.584225000000001382e-02
1.752135299999999993e-02,-2.620005000000000250e-02
1.755468633333333306e-02,-4.136850000000000249e-02
1.758801966666666619e-02,-8.273700000000000498e-02
1.762135299999999932e-02,-5.515800000000000564e-02
1.765468633333333245e-02,-9.790545000000000497e-02
1.768801966666666559e-02,-1.930530000000000093e-02
1.772135299999999872e-02,3.033689999999999998e-02
1.775468633333333185e-02,-4.826325000000000753e-02
1.778801966666666498e-02,-5.515800000000000390e-03
1.782135299999999811e-02,-4.136850000000000249e-02
1.785468633333333124e-02,-3.447375000000000439e-02
1.788801966666666438e-02,-3.447375000000000439e-02
1.792135300000000098e-02,-7.584225000000001382e-02
1.795468633333333064e-02,3.723165000000000502e-02
1.798801966666666724e-02,-2.620005000000000250e-02
1.802135299999999690e-02,-1.930530000000000093e-02
1.805468633333333350e-02,4.412640000000000312e-02
1.808801966666666663e-02,-5.515800000000000390e-03
1.812135299999999977e-02,1.516844999999999999e-02
1.815468633333333290e-02,-7.584225000000001382e-02
1.818801966666666603e-02,8.273700000000000152e-03
1.822135299999999916e-02,-8.273700000000000498e-02
1.825468633333333229e-02,-4.826325000000000753e-02
1.828801966666666542e-02,4.412640000000000312e-02
1.832135299999999856e-02,8.273700000000000152e-03
1.835468633333333169e-02,-5.515800000000000564e-02
1.838801966666666482e-02,3.723165000000000502e-02
1.842135299999999795e-02,1.516844999999999999e-02
1.845468633333333108e-02,-4.136850000000000249e-02
1.848801966666666768e-02,4.412640000000000312e-02
1.852135299999999735e-02,7.860015000000000751e-02
1.855468633333333395e-02,-3.447375000000000439e-02
1.858801966666666361e-02,1.378950000000000098e-03
1.862135300000000021e-02,-8.273700000000000498e-02
1.865468633333332987e-02,8.273700000000000152e-03
1.868801966666666647e-02,-5.515800000000000390e-03
1.872135299999999961e-02,3.723165000000000502e-02
1.875468633333333274e-02,-5.515800000000000564e-02
