# Volume [mL],Pressure [Bar]
2.146134249999999931e-03,-4.012744500000000047e-01
2.179467583333333063e-03,-3.736954500000000401e-01
2.212800916666666628e-03,-3.736954500000000401e-01
2.246134249999999759e-03,-3.805902000000000451e-01
2.279467583333333325e-03,-3.309480000000000199e-01
2.312800916666666456e-03,-2.109793500000000099e-01
2.346134249999999588e-03,-1.613371500000000125e-01
2.379467583333333153e-03,-1.048002000000000100e-01
2.412800916666666719e-03,-7.584225000000001382e-02
2.446134249999999850e-03,-5.515800000000000564e-02
2.479467583333332982e-03,-7.584225000000001382e-02
2.512800916666666547e-03,-1.323792000000000024e-01
2.546134250000000113e-03,-1.392739500000000075e-01
2.579467583333333244e-03,-1.820214000000000276e-01
2.612800916666666810e-03,-2.247688500000000200e-01
2.646134249999999941e-03,-2.454531000000000074e-01
2.679467583333333073e-03,-2.675163000000000402e-01
2.712800916666666638e-03,-3.378427500000000250e-01
2.746134249999999770e-03,-3.378427500000000250e-01
2.779467583333332902e-03,-3.516322500000000351e-01
2.812800916666666901e-03,-3.585270000000000401e-01
2.846134250000000032e-03,-3.585270000000000401e-01
2.879467583333333164e-03,-3.585270000000000401e-01
2.912800916666666729e-03,-3.240532500000000149e-01
2.946134249999999861e-03,-3.447375000000000300e-01
2.979467583333332992e-03,-2.950953000000000048e-01
3.012800916666666558e-03,-1.889161500000000327e-01
3.046134249999999689e-03,-1.185897000000000062e-01
3.079467583333332821e-03,-4.826325000000000753e-02
3.112800916666666820e-03,-6.894750000000000878e-02
3.146134249999999952e-03,-4.826325000000000753e-02
3.179467583333333083e-03,-6.894750000000000878e-02
3.212800916666666649e-03,-9.790545000000000497e-02
3.246134249999999780e-03,-1.116949500000000151e-01
3.279467583333332912e-03,-1.475476500000000024e-01
3.312800916666666477e-03,-1.682319000000000175e-01
3.346134249999999609e-03,-1.958109000000000099e-01
3.379467583333333608e-03,-2.675163000000000402e-01
3.412800916666666740e-03,-3.309480000000000199e-01
3.446134249999999871e-03,-3.019900500000000099e-01
3.479467583333333437e-03,-3.102637500000000603e-01
3.512800916666666568e-03,-3.585270000000000401e-01
3.546134249999999700e-03,-3.240532500000000149e-01
3.579467583333333265e-03,-3.309480000000000199e-01
3.612800916666666397e-03,-3.019900500000000099e-01
3.646134249999999528e-03,-3.309480000000000199e-01
3.679467583333333527e-03,-2.247688500000000200e-01
3.712800916666666659e-03,-1.682319000000000175e-01
3.746134249999999791e-03,-6.894750000000000878e-02
3.779467583333333356e-03,-2.620005000000000250e-02
3.812800916666666488e-03,-1.241054999999999936e-02
3.846134249999999619e-03,-1.241054999999999936e-02
3.879467583333333185e-03,-4.826325000000000753e-02
3.912800916666666316e-03,-4.826325000000000753e-02
3.946134249999999448e-03,-7.584225000000001382e-02
3.979467583333333447e-03,-1.185897000000000062e-01
4.012800916666666579e-03,-1.544424000000000075e-01
4.046134249999999710e-03,-2.040846000000000049e-01
4.079467583333332842e-03,-2.454531000000000074e-01
4.112800916666665973e-03,-3.240532500000000149e-01
4.146134249999999973e-03,-3.102637500000000603e-01
4.179467583333333104e-03,-3.171585000000000654e-01
4.212800916666666236e-03,-3.240532500000000149e-01
4.246134250000000235e-03,-3.102637500000000603e-01
4.279467583333333366e-03,-3.171585000000000654e-01
4.312800916666666498e-03,-2.675163000000000402e-01
4.346134249999999630e-03,-2.744110500000000452e-01
4.379467583333332761e-03,-1.613371500000000125e-01
4.412800916666665893e-03,-1.254844499999999974e-01
4.446134249999999892e-03,-1.475476500000000024e-01
4.479467583333333024e-03,8.273700000000000152e-03
4.512800916666666155e-03,1.516844999999999999e-02
4.546134250000000154e-03,2.206320000000000156e-02
4.579467583333333286e-03,-2.620005000000000250e-02
4.612800916666666418e-03,-4.136850000000000249e-02
4.646134249999999549e-03,-8.273700000000000498e-02
4.679467583333332681e-03,-9.790545000000000497e-02
4.712800916666665813e-03,-1.392739500000000075e-01
4.746134249999999812e-03,-1.544424000000000075e-01
4.779467583333332943e-03,-2.316636000000000251e-01
4.812800916666666942e-03,-2.950953000000000048e-01
4.846134250000000074e-03,-2.813057999999999947e-01
4.879467583333333205e-03,-2.523478500000000402e-01
4.912800916666666337e-03,-2.675163000000000402e-01
4.946134249999999469e-03,-3.019900500000000099e-01
4.979467583333332600e-03,-2.950953000000000048e-01
5.012800916666666599e-03,-2.606215500000000351e-01
5.046134249999999731e-03,-2.316636000000000251e-01
5.079467583333332863e-03,-1.613371500000000125e-01
5.112800916666666862e-03,-4.136850000000000249e-02
5.146134249999999993e-03,-5.515800000000000564e-02
5.179467583333333125e-03,-1.241054999999999936e-02
5.212800916666666257e-03,5.102115000000000122e-02
5.246134250000000256e-03,1.516844999999999999e-02
5.279467583333333387e-03,-5.515800000000000390e-03
5.312800916666666519e-03,-2.620005000000000250e-02
5.346134249999999651e-03,-7.584225000000001382e-02
5.379467583333332782e-03,-9.101070000000001381e-02
5.412800916666665914e-03,-1.323792000000000024e-01
5.446134249999999913e-03,-1.820214000000000276e-01
5.479467583333333044e-03,-2.523478500000000402e-01
5.512800916666666176e-03,-2.606215500000000351e-01
5.546134249999999308e-03,-2.882005499999999998e-01
5.579467583333332439e-03,-2.385583500000000023e-01
5.612800916666665571e-03,-2.813057999999999947e-01
5.646134250000000437e-03,-2.675163000000000402e-01
5.679467583333333569e-03,-2.606215500000000351e-01
5.712800916666666701e-03,-2.675163000000000402e-01
5.746134249999999832e-03,-1.889161500000000327e-01
5.779467583333332964e-03,-1.254844499999999974e-01
5.812800916666666096e-03,-5.515800000000000564e-02
5.846134250000000095e-03,-2.620005000000000250e-02
5.879467583333333226e-03,4.412640000000000312e-02
5.912800916666666358e-03,5.102115000000000122e-02
5.946134249999999490e-03,3.723165000000000502e-02
5.979467583333332621e-03,-1.241054999999999936e-02
6.012800916666666620e-03,-2.620005000000000250e-02
6.046134249999999752e-03,-8.273700000000000498e-02
6.079467583333332883e-03,-1.116949500000000151e-01
6.112800916666666015e-03,-1.254844499999999974e-01
6.146134249999999147e-03,-1.254844499999999974e-01
6.179467583333332278e-03,-2.454531000000000074e-01
6.212800916666667145e-03,-2.813057999999999947e-01
6.246134250000000276e-03,-2.744110500000000452e-01
6.279467583333333408e-03,-2.606215500000000351e-01
6.312800916666666540e-03,-2.606215500000000351e-01
6.346134249999999671e-03,-2.385583500000000023e-01
6.379467583333332803e-03,-2.675163000000000402e-01
6.412800916666666802e-03,-2.454531000000000074e-01
6.446134249999999934e-03,-2.109793500000000099e-01
6.479467583333333065e-03,-7.584225000000001382e-02
6.512800916666666197e-03,-4.826325000000000753e-02
6.546134249999999329e-03,1.516844999999999999e-02
6.579467583333333328e-03,3.033689999999999998e-02
6.612800916666666459e-03,5.102115000000000122e-02
6.646134249999999591e-03,8.273700000000000152e-03
6.679467583333332723e-03,-1.241054999999999936e-02
6.712800916666665854e-03,-3.447375000000000439e-02
6.746134249999998986e-03,-6.205275000000000374e-02
6.779467583333333852e-03,-7.584225000000001382e-02
6.812800916666666984e-03,-1.254844499999999974e-01
6.846134250000000115e-03,-1.613371500000000125e-01
6.879467583333333247e-03,-2.178741000000000150e-01
6.912800916666666379e-03,-2.882005499999999998e-01
6.946134249999999510e-03,-3.447375000000000300e-01
6.979467583333333509e-03,-2.950953000000000048e-01
7.012800916666666641e-03,-3.516322500000000351e-01
7.046134249999999773e-03,-3.171585000000000654e-01
7.079467583333332904e-03,-3.378427500000000250e-01
7.112800916666666036e-03,-3.736954500000000401e-01
7.146134249999999168e-03,-3.171585000000000654e-01
7.179467583333333167e-03,-2.606215500000000351e-01
7.212800916666666298e-03,-2.606215500000000351e-01
7.246134249999999430e-03,-2.316636000000000251e-01
7.279467583333332562e-03,-2.606215500000000351e-01
7.312800916666665693e-03,-2.247688500000000200e-01
7.346134250000000560e-03,-2.606215500000000351e-01
7.379467583333333691e-03,-3.102637500000000603e-01
7.412800916666666823e-03,-3.585270000000000401e-01
7.446134249999999954e-03,-3.874849500000000502e-01
7.479467583333333086e-03,-4.647061500000000955e-01
7.512800916666666218e-03,-5.143483500000000097e-01
7.546134250000000217e-03,-5.143483500000000097e-01
7.579467583333333348e-03,-6.632749500000000298e-01
7.612800916666666480e-03,-6.770644500000000399e-01
7.646134249999999612e-03,-7.060224000000000499e-01
7.679467583333332743e-03,-7.198119000000000600e-01
7.712800916666665875e-03,-7.198119000000000600e-01
7.746134249999999874e-03,-4.136850000000000249e-02
7.779467583333333006e-03,2.206320000000000156e-02
7.812800916666666137e-03,-9.101070000000001381e-02
7.846134249999999269e-03,1.378950000000000098e-03
7.879467583333332401e-03,-8.273700000000000498e-02
7.912800916666665532e-03,-9.790545000000000497e-02
7.946134250000000399e-03,-2.620005000000000250e-02
7.979467583333333530e-03,3.033689999999999998e-02
8.012800916666666662e-03,8.273700000000000152e-03
8.046134249999999793e-03,-1.241054999999999936e-02
8.079467583333332925e-03,-3.447375000000000439e-02
8.112800916666666057e-03,-1.930530000000000093e-02
8.146134249999999188e-03,1.378950000000000098e-03
8.179467583333332320e-03,-6.894750000000000878e-02
8.212800916666665452e-03,-3.447375000000000439e-02
8.246134249999998583e-03,-2.620005000000000250e-02
8.279467583333331715e-03,-6.205275000000000374e-02
8.312800916666666581e-03,1.378950000000000098e-03
8.346134249999999713e-03,-6.205275000000000374e-02
8.379467583333332845e-03,2.206320000000000156e-02
8.412800916666665976e-03,-5.515800000000000564e-02
8.446134249999999108e-03,-8.273700000000000498e-02
8.479467583333332240e-03,1.516844999999999999e-02
8.512800916666667106e-03,-8.273700000000000498e-02
8.546134250000000238e-03,-9.101070000000001381e-02
8.579467583333333369e-03,-1.254844499999999974e-01
8.612800916666666501e-03,-6.894750000000000878e-02
8.646134249999999632e-03,-8.273700000000000498e-02
8.679467583333332764e-03,-2.620005000000000250e-02
8.712800916666665896e-03,-9.790545000000000497e-02
8.746134249999999027e-03,-1.241054999999999936e-02
8.779467583333332159e-03,-6.894750000000000878e-02
8.812800916666665291e-03,-1.930530000000000093e-02
8.846134249999998422e-03,1.378950000000000098e-03
8.879467583333333289e-03,-1.930530000000000093e-02
8.912800916666666420e-03,-4.826325000000000753e-02
8.946134249999999552e-03,-2.620005000000000250e-02
8.979467583333332684e-03,-4.136850000000000249e-02
9.012800916666665815e-03,-3.447375000000000439e-02
9.046134249999998947e-03,-4.136850000000000249e-02
9.079467583333333813e-03,1.516844999999999999e-02
9.112800916666666945e-03,-8.273700000000000498e-02
9.146134250000000077e-03,-4.136850000000000249e-02
9.179467583333333208e-03,-5.515800000000000564e-02
9.212800916666666340e-03,-1.241054999999999936e-02
9.246134249999999472e-03,-1.048002000000000100e-01
9.279467583333332603e-03,-4.826325000000000753e-02
9.312800916666665735e-03,-3.447375000000000439e-02
9.346134249999998866e-03,-5.515800000000000564e-02
9.379467583333331998e-03,-1.048002000000000100e-01
9.412800916666665130e-03,8.273700000000000152e-03
9.446134249999999996e-03,-6.894750000000000878e-02
9.479467583333333128e-03,3.723165000000000502e-02
9.512800916666666259e-03,-9.101070000000001381e-02
9.546134249999999391e-03,-9.790545000000000497e-02
9.579467583333332523e-03,-3.447375000000000439e-02
9.612800916666665654e-03,-3.447375000000000439e-02
9.646134250000000521e-03,-6.894750000000000878e-02
9.679467583333333652e-03,2.206320000000000156e-02
9.712800916666666784e-03,1.378950000000000098e-03
9.746134249999999916e-03,-8.273700000000000498e-02
9.779467583333333047e-03,-9.790545000000000497e-02
9.812800916666666179e-03,2.206320000000000156e-02
9.846134249999999311e-03,-2.620005000000000250e-02
9.879467583333332442e-03,4.412640000000000312e-02
9.912800916666665574e-03,-1.241054999999999936e-02
9.946134249999998705e-03,3.033689999999999998e-02
9.979467583333331837e-03,1.516844999999999999e-02
1.001280091666666497e-02,-1.930530000000000093e-02
1.004613424999999984e-02,-6.894750000000000878e-02
1.007946758333333297e-02,-2.620005000000000250e-02
1.011280091666666610e-02,-3.447375000000000439e-02
1.014613424999999923e-02,-6.205275000000000374e-02
1.017946758333333236e-02,-6.894750000000000878e-02
1.021280091666666723e-02,-1.930530000000000093e-02
1.024613425000000036e-02,-1.241054999999999936e-02
1.027946758333333349e-02,-1.323792000000000024e-01
1.031280091666666662e-02,-6.894750000000000878e-02
1.034613424999999975e-02,-3.447375000000000439e-02
1.037946758333333289e-02,-1.241054999999999936e-02
1.041280091666666602e-02,-2.620005000000000250e-02
1.044613424999999915e-02,-1.930530000000000093e-02
1.047946758333333228e-02,-1.116949500000000151e-01
1.051280091666666541e-02,-8.273700000000000498e-02
1.054613425000000028e-02,1.516844999999999999e-02
1.057946758333333168e-02,1.516844999999999999e-02
1.061280091666666654e-02,-7.584225000000001382e-02
1.064613424999999794e-02,-5.515800000000000564e-02
1.067946758333333281e-02,-2.620005000000000250e-02
1.071280091666666767e-02,-6.894750000000000878e-02
1.074613424999999907e-02,-1.241054999999999936e-02
1.077946758333333394e-02,3.723165000000000502e-02
1.081280091666666533e-02,-1.048002000000000100e-01
1.084613425000000020e-02,-9.101070000000001381e-02
1.087946758333333333e-02,-1.241054999999999936e-02
1.091280091666666646e-02,-1.241054999999999936e-02
1.094613424999999959e-02,-9.790545000000000497e-02
1.097946758333333273e-02,-3.447375000000000439e-02
1.101280091666666586e-02,-6.205275000000000374e-02
1.104613424999999899e-02,-1.323792000000000024e-01
1.107946758333333212e-02,-1.241054999999999936e-02
1.111280091666666699e-02,-4.136850000000000249e-02
1.114613424999999838e-02,-1.185897000000000062e-01
1.117946758333333325e-02,-2.620005000000000250e-02
1.121280091666666465e-02,-8.273700000000000498e-02
1.124613424999999951e-02,-9.790545000000000497e-02
1.127946758333333438e-02,-1.116949500000000151e-01
1.131280091666666578e-02,-6.205275000000000374e-02
1.134613425000000064e-02,-3.447375000000000439e-02
1.137946758333333204e-02,-1.930530000000000093e-02
1.141280091666666691e-02,3.033689999999999998e-02
1.144613424999999830e-02,2.206320000000000156e-02
1.147946758333333317e-02,-5.515800000000000390e-03
1.151280091666666630e-02,-1.048002000000000100e-01
1.154613424999999943e-02,-1.185897000000000062e-01
1.157946758333333256e-02,-4.826325000000000753e-02
1.161280091666666570e-02,-4.826325000000000753e-02
1.164613424999999883e-02,-1.185897000000000062e-01
1.167946758333333369e-02,-9.101070000000001381e-02
1.171280091666666509e-02,-8.273700000000000498e-02
1.174613424999999996e-02,3.723165000000000502e-02
1.177946758333333135e-02,-6.205275000000000374e-02
1.181280091666666622e-02,8.273700000000000152e-03
1.184613425000000109e-02,-8.273700000000000498e-02
1.187946758333333248e-02,-4.136850000000000249e-02
1.191280091666666735e-02,-4.136850000000000249e-02
1.194613424999999875e-02,-9.790545000000000497e-02
1.197946758333333361e-02,1.378950000000000098e-03
1.201280091666666501e-02,-6.894750000000000878e-02
1.204613424999999988e-02,1.516844999999999999e-02
1.207946758333333301e-02,-2.620005000000000250e-02
1.211280091666666614e-02,-5.515800000000000390e-03
1.214613424999999927e-02,8.273700000000000152e-03
1.217946758333333240e-02,-4.826325000000000753e-02
1.221280091666666553e-02,-4.826325000000000753e-02
1.224613425000000040e-02,2.206320000000000156e-02
1.227946758333333180e-02,-9.101070000000001381e-02
1.231280091666666666e-02,-8.273700000000000498e-02
1.234613424999999806e-02,-2.620005000000000250e-02
1.237946758333333293e-02,-5.515800000000000564e-02
1.241280091666666779e-02,4.412640000000000312e-02
1.244613424999999919e-02,-3.447375000000000439e-02
1.247946758333333406e-02,-4.826325000000000753e-02
1.251280091666666545e-02,-5.515800000000000564e-02
1.254613425000000032e-02,-6.205275000000000374e-02
1.257946758333333172e-02,-9.101070000000001381e-02
1.261280091666666658e-02,-2.620005000000000250e-02
1.264613424999999972e-02,3.723165000000000502e-02
1.267946758333333285e-02,-6.894750000000000878e-02
1.271280091666666598e-02,-5.515800000000000390e-03
1.274613424999999911e-02,-4.136850000000000249e-02
1.277946758333333224e-02,-1.241054999999999936e-02
1.281280091666666711e-02,-8.273700000000000498e-02
1.284613424999999851e-02,-1.241054999999999936e-02
1.287946758333333337e-02,-7.584225000000001382e-02
1.291280091666666477e-02,-7.584225000000001382e-02
1.294613424999999964e-02,-4.826325000000000753e-02
1.297946758333333103e-02,-2.620005000000000250e-02
1.301280091666666590e-02,-2.620005000000000250e-02
1.304613425000000076e-02,-1.254844499999999974e-01
1.307946758333333216e-02,-1.930530000000000093e-02
1.311280091666666703e-02,5.791590000000000626e-02
1.314613424999999843e-02,-1.048002000000000100e-01
1.317946758333333329e-02,-9.790545000000000497e-02
1.321280091666666642e-02,-1.241054999999999936e-02
1.324613424999999955e-02,-5.515800000000000390e-03
1.327946758333333269e-02,-9.790545000000000497e-02
1.331280091666666582e-02,3.033689999999999998e-02
1.334613424999999895e-02,-1.930530000000000093e-02
1.337946758333333382e-02,-3.447375000000000439e-02
1.341280091666666521e-02,-1.930530000000000093e-02
1.344613425000000008e-02,-1.048002000000000100e-01
1.347946758333333148e-02,-5.515800000000000390e-03
1.351280091666666634e-02,-5.515800000000000390e-03
1.354613424999999774e-02,-7.584225000000001382e-02
1.357946758333333261e-02,-1.930530000000000093e-02
1.361280091666666747e-02,-4.136850000000000249e-02
1.364613424999999887e-02,3.033689999999999998e-02
1.367946758333333374e-02,-2.620005000000000250e-02
1.371280091666666513e-02,3.723165000000000502e-02
1.374613425000000000e-02,-3.447375000000000439e-02
1.377946758333333313e-02,-9.790545000000000497e-02
1.381280091666666626e-02,4.412640000000000312e-02
1.384613424999999939e-02,3.723165000000000502e-02
1.387946758333333253e-02,3.033689999999999998e-02
1.391280091666666566e-02,-3.447375000000000439e-02
1.394613425000000052e-02,3.723165000000000502e-02
1.397946758333333192e-02,5.791590000000000626e-02
1.401280091666666679e-02,-8.273700000000000498e-02
1.404613424999999818e-02,-4.136850000000000249e-02
1.407946758333333305e-02,-5.515800000000000390e-03
1.411280091666666445e-02,-5.515800000000000390e-03
1.414613424999999931e-02,-9.790545000000000497e-02
1.417946758333333418e-02,-2.620005000000000250e-02
1.421280091666666558e-02,-1.241054999999999936e-02
1.424613425000000044e-02,-1.930530000000000093e-02
1.427946758333333184e-02,1.378950000000000098e-03
1.431280091666666671e-02,-2.620005000000000250e-02
1.434613424999999984e-02,-4.826325000000000753e-02
1.437946758333333297e-02,-5.515800000000000564e-02
1.441280091666666610e-02,-1.241054999999999936e-02
1.444613424999999923e-02,1.378950000000000098e-03
1.447946758333333236e-02,2.206320000000000156e-02
1.451280091666666723e-02,-4.826325000000000753e-02
1.454613424999999863e-02,-7.584225000000001382e-02
1.457946758333333349e-02,3.033689999999999998e-02
1.461280091666666489e-02,-4.826325000000000753e-02
1.464613424999999976e-02,-3.447375000000000439e-02
1.467946758333333115e-02,4.412640000000000312e-02
1.471280091666666602e-02,8.273700000000000152e-03
1.474613425000000089e-02,-5.515800000000000390e-03
1.477946758333333228e-02,2.206320000000000156e-02
1.481280091666666715e-02,1.378950000000000098e-03
1.484613424999999855e-02,-1.048002000000000100e-01
1.487946758333333341e-02,-7.584225000000001382e-02
1.491280091666666655e-02,-8.273700000000000498e-02
1.494613424999999968e-02,-6.894750000000000878e-02
1.497946758333333281e-02,3.033689999999999998e-02
1.501280091666666594e-02,-1.930530000000000093e-02
1.504613424999999907e-02,3.033689999999999998e-02
1.507946758333333220e-02,-1.241054999999999936e-02
1.511280091666666534e-02,-1.930530000000000093e-02
1.514613425000000020e-02,-5.515800000000000390e-03
1.517946758333333160e-02,-4.136850000000000249e-02
1.521280091666666646e-02,1.378950000000000098e-03
1.524613424999999786e-02,-4.136850000000000249e-02
1.527946758333333273e-02,-7.584225000000001382e-02
1.531280091666666759e-02,-1.241054999999999936e-02
1.534613424999999899e-02,-1.241054999999999936e-02
1.537946758333333386e-02,-5.515800000000000564e-02
1.541280091666666525e-02,1.378950000000000098e-03
1.544613425000000012e-02,-7.584225000000001382e-02
1.547946758333333325e-02,-6.205275000000000374e-02
1.551280091666666638e-02,-9.101070000000001381e-02
1.554613424999999952e-02,-6.205275000000000374e-02
1.557946758333333265e-02,-5.515800000000000564e-02
1.561280091666666578e-02,4.412640000000000312e-02
1.564613424999999891e-02,-2.620005000000000250e-02
1.567946758333333204e-02,1.378950000000000098e-03
1.571280091666666517e-02,-9.790545000000000497e-02
1.574613424999999831e-02,-6.894750000000000878e-02
1.577946758333333144e-02,4.412640000000000312e-02
1.581280091666666457e-02,-5.515800000000000390e-03
1.584613424999999770e-02,-3.447375000000000439e-02
1.587946758333333430e-02,-8.273700000000000498e-02
1.591280091666666396e-02,-1.241054999999999936e-02
1.594613425000000057e-02,3.033689999999999998e-02
1.597946758333333023e-02,7.860015000000000751e-02
1.601280091666666683e-02,5.791590000000000626e-02
1.604613424999999996e-02,1.378950000000000098e-03
1.607946758333333309e-02,-1.930530000000000093e-02
1.611280091666666622e-02,1.516844999999999999e-02
1.614613424999999935e-02,6.481065000000001131e-02
1.617946758333333249e-02,6.481065000000001131e-02
1.621280091666666562e-02,-1.930530000000000093e-02
1.624613424999999875e-02,-5.515800000000000564e-02
1.627946758333333188e-02,-2.620005000000000250e-02
1.631280091666666501e-02,-9.101070000000001381e-02
1.634613424999999814e-02,-6.205275000000000374e-02
1.637946758333333128e-02,-5.515800000000000390e-03
1.641280091666666441e-02,5.791590000000000626e-02
1.644613425000000101e-02,5.791590000000000626e-02
1.647946758333333067e-02,-3.447375000000000439e-02
1.651280091666666727e-02,5.102115000000000122e-02
1.654613424999999693e-02,-8.273700000000000498e-02
1.657946758333333354e-02,-1.241054999999999936e-02
1.661280091666666320e-02,8.273700000000000152e-03
1.664613424999999980e-02,-5.515800000000000564e-02
1.667946758333333293e-02,5.791590000000000626e-02
1.671280091666666606e-02,-5.515800000000000564e-02
1.674613424999999919e-02,-1.930530000000000093e-02
1.677946758333333233e-02,8.273700000000000152e-03
1.681280091666666546e-02,-4.826325000000000753e-02
1.684613424999999859e-02,5.102115000000000122e-02
1.687946758333333172e-02,3.723165000000000502e-02
1.691280091666666485e-02,1.378950000000000098e-03
1.694613424999999798e-02,3.033689999999999998e-02
1.697946758333333112e-02,-3.447375000000000439e-02
1.701280091666666772e-02,-5.515800000000000390e-03
1.704613424999999738e-02,-1.241054999999999936e-02
1.707946758333333398e-02,8.273700000000000152e-03
1.711280091666666364e-02,-8.273700000000000498e-02
1.714613425000000024e-02,3.723165000000000502e-02
1.717946758333332991e-02,-7.584225000000001382e-02
1.721280091666666651e-02,-4.826325000000000753e-02
1.724613424999999964e-02,-7.584225000000001382e-02
1.727946758333333277e-02,-5.515800000000000390e-03
1.731280091666666590e-02,-1.930530000000000093e-02
1.734613424999999903e-02,-5.515800000000000564e-02
1.737946758333333216e-02,-3.447375000000000439e-02
1.741280091666666530e-02,-6.205275000000000374e-02
1.744613424999999843e-02,1.378950000000000098e-03
1.747946758333333156e-02,-5.515800000000000390e-03
1.751280091666666469e-02,-6.205275000000000374e-02
1.754613424999999782e-02,-5.515800000000000390e-03
1.757946758333333442e-02,-7.584225000000001382e-02
1.761280091666666409e-02,-5.515800000000000390e-03
1.764613425000000069e-02,-4.136850000000000249e-02
1.767946758333333035e-02,-4.826325000000000753e-02
1.771280091666666695e-02,-5.515800000000000564e-02
1.774613424999999661e-02,6.481065000000001131e-02
1.777946758333333321e-02,2.206320000000000156e-02
1.781280091666666635e-02,-5.515800000000000564e-02
1.784613424999999948e-02,2.206320000000000156e-02
1.787946758333333261e-02,3.723165000000000502e-02
1.791280091666666574e-02,5.102115000000000122e-02
1.794613424999999887e-02,-2.620005000000000250e-02
1.797946758333333200e-02,8.273700000000000152e-03
1.801280091666666514e-02,-4.826325000000000753e-02
1.804613424999999827e-02,-5.515800000000000564e-02
1.807946758333333140e-02,8.273700000000000152e-03
1.811280091666666453e-02,2.206320000000000156e-02
1.814613425000000113e-02,-8.273700000000000498e-02
1.817946758333333079e-02,-6.205275000000000374e-02
1.821280091666666739e-02,-1.930530000000000093e-02
1.824613424999999706e-02,3.723165000000000502e-02
1.827946758333333366e-02,-5.515800000000000564e-02
1.831280091666666332e-02,-5.515800000000000390e-03
1.834613424999999992e-02,-5.515800000000000390e-03
1.837946758333333305e-02,7.170540000000000247e-02
1.841280091666666618e-02,5.791590000000000626e-02
1.844613424999999932e-02,1.516844999999999999e-02
1.847946758333333245e-02,7.860015000000000751e-02
1.851280091666666558e-02,4.412640000000000312e-02
1.854613424999999871e-02,-5.515800000000000390e-03
1.857946758333333184e-02,2.206320000000000156e-02
1.861280091666666497e-02,-5.515800000000000390e-03
1.864613424999999811e-02,8.273700000000000152e-03
1.867946758333333124e-02,-1.241054999999999936e-02
1.871280091666666437e-02,3.033689999999999998e-02
