# Volume [mL],Pressure [Bar]
1.261893574999999913e-02,-1.241054999999999936e-02
1.265226908333333400e-02,-6.205275000000000374e-02
1.268560241666666540e-02,-9.790545000000000497e-02
1.271893575000000026e-02,1.378950000000000098e-03
1.275226908333333166e-02,-1.241054999999999936e-02
1.278560241666666653e-02,-1.930530000000000093e-02
1.281893574999999966e-02,1.378950000000000098e-03
1.285226908333333279e-02,-1.930530000000000093e-02
1.288560241666666592e-02,-6.205275000000000374e-02
1.291893574999999905e-02,-4.826325000000000753e-02
1.295226908333333218e-02,-4.826325000000000753e-02
1.298560241666666705e-02,-9.101070000000001381e-02
1.301893574999999845e-02,-9.101070000000001381e-02
1.305226908333333331e-02,-2.620005000000000250e-02
1.308560241666666471e-02,-4.826325000000000753e-02
1.311893574999999958e-02,-6.894750000000000878e-02
1.315226908333333444e-02,5.791590000000000626e-02
1.318560241666666584e-02,-5.515800000000000390e-03
1.321893575000000071e-02,5.102115000000000122e-02
1.325226908333333210e-02,-1.241054999999999936e-02
1.328560241666666697e-02,-5.515800000000000564e-02
1.331893574999999837e-02,-6.205275000000000374e-02
1.335226908333333323e-02,1.378950000000000098e-03
1.338560241666666636e-02,5.102115000000000122e-02
1.341893574999999950e-02,2.206320000000000156e-02
1.345226908333333263e-02,3.723165000000000502e-02
1.348560241666666576e-02,-7.584225000000001382e-02
1.351893574999999889e-02,3.033689999999999998e-02
1.355226908333333376e-02,-3.447375000000000439e-02
1.358560241666666515e-02,-5.515800000000000390e-03
1.361893575000000002e-02,-6.205275000000000374e-02
1.365226908333333142e-02,-3.447375000000000439e-02
1.368560241666666628e-02,-4.136850000000000249e-02
1.371893575000000115e-02,-4.136850000000000249e-02
1.375226908333333255e-02,-6.894750000000000878e-02
1.378560241666666741e-02,5.102115000000000122e-02
1.381893574999999881e-02,-5.515800000000000564e-02
1.385226908333333368e-02,8.273700000000000152e-03
1.388560241666666507e-02,1.378950000000000098e-03
1.391893574999999994e-02,-1.241054999999999936e-02
1.395226908333333307e-02,8.273700000000000152e-03
1.398560241666666620e-02,-5.515800000000000564e-02
1.401893574999999934e-02,-4.136850000000000249e-02
1.405226908333333247e-02,4.412640000000000312e-02
1.408560241666666560e-02,-9.101070000000001381e-02
1.411893575000000046e-02,-9.790545000000000497e-02
1.415226908333333186e-02,-3.447375000000000439e-02
1.418560241666666673e-02,5.102115000000000122e-02
1.421893574999999812e-02,1.378950000000000098e-03
1.425226908333333299e-02,1.378950000000000098e-03
1.428560241666666439e-02,-1.930530000000000093e-02
1.431893574999999925e-02,1.378950000000000098e-03
1.435226908333333412e-02,3.033689999999999998e-02
1.438560241666666552e-02,-4.136850000000000249e-02
1.441893575000000038e-02,-5.515800000000000390e-03
1.445226908333333178e-02,5.791590000000000626e-02
1.448560241666666665e-02,1.378950000000000098e-03
1.451893574999999978e-02,8.273700000000000152e-03
1.455226908333333291e-02,-1.241054999999999936e-02
1.458560241666666604e-02,1.516844999999999999e-02
1.461893574999999917e-02,8.273700000000000152e-03
1.465226908333333231e-02,-2.620005000000000250e-02
1.468560241666666717e-02,-5.515800000000000390e-03
1.471893574999999857e-02,2.206320000000000156e-02
1.475226908333333344e-02,-1.930530000000000093e-02
1.478560241666666483e-02,-5.515800000000000390e-03
1.481893574999999970e-02,-3.447375000000000439e-02
1.485226908333333110e-02,-1.241054999999999936e-02
1.488560241666666596e-02,-6.894750000000000878e-02
1.491893575000000083e-02,-5.515800000000000390e-03
1.495226908333333223e-02,3.723165000000000502e-02
1.498560241666666709e-02,-3.447375000000000439e-02
1.501893574999999849e-02,-6.205275000000000374e-02
1.505226908333333335e-02,-8.273700000000000498e-02
1.508560241666666649e-02,1.378950000000000098e-03
1.511893574999999962e-02,2.206320000000000156e-02
1.515226908333333275e-02,-9.101070000000001381e-02
1.518560241666666588e-02,-5.515800000000000564e-02
1.521893574999999901e-02,-5.515800000000000564e-02
1.525226908333333388e-02,-1.241054999999999936e-02
1.528560241666666528e-02,3.033689999999999998e-02
1.531893575000000014e-02,-7.584225000000001382e-02
1.535226908333333154e-02,8.273700000000000152e-03
1.538560241666666641e-02,-1.930530000000000093e-02
1.541893574999999780e-02,-6.205275000000000374e-02
1.545226908333333267e-02,3.033689999999999998e-02
1.548560241666666754e-02,8.273700000000000152e-03
1.551893574999999893e-02,-6.205275000000000374e-02
1.555226908333333380e-02,-1.241054999999999936e-02
1.558560241666666520e-02,8.273700000000000152e-03
1.561893575000000006e-02,9.376860000000002138e-02
1.565226908333333319e-02,1.378950000000000098e-03
1.568560241666666633e-02,3.033689999999999998e-02
1.571893574999999946e-02,-7.584225000000001382e-02
1.575226908333333259e-02,-1.241054999999999936e-02
1.578560241666666572e-02,-7.584225000000001382e-02
1.581893574999999885e-02,-7.584225000000001382e-02
1.585226908333333198e-02,3.033689999999999998e-02
1.588560241666666512e-02,-5.515800000000000564e-02
1.591893574999999825e-02,-5.515800000000000564e-02
1.595226908333333138e-02,1.378950000000000098e-03
1.598560241666666451e-02,6.481065000000001131e-02
1.601893574999999764e-02,-1.930530000000000093e-02
1.605226908333333424e-02,-5.515800000000000390e-03
1.608560241666666391e-02,-4.136850000000000249e-02
1.611893575000000051e-02,3.723165000000000502e-02
1.615226908333333017e-02,2.206320000000000156e-02
1.618560241666666677e-02,-5.515800000000000390e-03
1.621893574999999990e-02,8.273700000000000152e-03
1.625226908333333303e-02,-2.620005000000000250e-02
1.628560241666666616e-02,-9.101070000000001381e-02
1.631893574999999930e-02,-6.894750000000000878e-02
1.635226908333333243e-02,-5.515800000000000390e-03
1.638560241666666556e-02,8.273700000000000152e-03
1.641893574999999869e-02,-1.930530000000000093e-02
1.645226908333333182e-02,3.723165000000000502e-02
1.648560241666666495e-02,1.516844999999999999e-02
1.651893574999999809e-02,1.378950000000000098e-03
1.655226908333333122e-02,-2.620005000000000250e-02
1.658560241666666435e-02,1.378950000000000098e-03
1.661893575000000095e-02,8.273700000000000152e-03
1.665226908333333061e-02,5.791590000000000626e-02
1.668560241666666721e-02,-6.894750000000000878e-02
1.671893574999999688e-02,2.206320000000000156e-02
1.675226908333333348e-02,3.723165000000000502e-02
1.678560241666666661e-02,1.378950000000000098e-03
1.681893574999999974e-02,3.033689999999999998e-02
1.685226908333333287e-02,4.412640000000000312e-02
1.688560241666666600e-02,-6.894750000000000878e-02
1.691893574999999914e-02,-5.515800000000000390e-03
1.695226908333333227e-02,-5.515800000000000564e-02
1.698560241666666540e-02,4.412640000000000312e-02
1.701893574999999853e-02,6.481065000000001131e-02
1.705226908333333166e-02,-1.930530000000000093e-02
1.708560241666666479e-02,8.273700000000000152e-03
1.711893574999999793e-02,1.378950000000000098e-03
1.715226908333333106e-02,-5.515800000000000390e-03
1.718560241666666766e-02,4.412640000000000312e-02
1.721893574999999732e-02,8.273700000000000152e-03
1.725226908333333392e-02,-5.515800000000000564e-02
1.728560241666666358e-02,-7.584225000000001382e-02
1.731893575000000018e-02,-6.205275000000000374e-02
1.735226908333333332e-02,-5.515800000000000564e-02
1.738560241666666645e-02,6.481065000000001131e-02
1.741893574999999958e-02,-2.620005000000000250e-02
1.745226908333333271e-02,-8.273700000000000498e-02
1.748560241666666584e-02,5.791590000000000626e-02
1.751893574999999897e-02,-4.826325000000000753e-02
1.755226908333333211e-02,-1.930530000000000093e-02
1.758560241666666524e-02,-3.447375000000000439e-02
1.761893574999999837e-02,-5.515800000000000390e-03
1.765226908333333150e-02,-4.136850000000000249e-02
1.768560241666666463e-02,5.791590000000000626e-02
1.771893574999999776e-02,-4.826325000000000753e-02
1.775226908333333437e-02,-4.826325000000000753e-02
1.778560241666666403e-02,-4.136850000000000249e-02
1.781893575000000063e-02,-3.447375000000000439e-02
1.785226908333333029e-02,-4.136850000000000249e-02
1.788560241666666689e-02,-4.136850000000000249e-02
1.791893574999999655e-02,2.206320000000000156e-02
1.795226908333333316e-02,5.791590000000000626e-02
1.798560241666666629e-02,4.412640000000000312e-02
1.801893574999999942e-02,-1.930530000000000093e-02
1.805226908333333255e-02,-4.826325000000000753e-02
1.808560241666666568e-02,1.378950000000000098e-03
1.811893574999999881e-02,1.516844999999999999e-02
1.815226908333333194e-02,-3.447375000000000439e-02
1.818560241666666508e-02,1.378950000000000098e-03
1.821893574999999821e-02,6.481065000000001131e-02
1.825226908333333134e-02,5.102115000000000122e-02
1.828560241666666447e-02,-6.894750000000000878e-02
1.831893575000000107e-02,-1.930530000000000093e-02
1.835226908333333073e-02,8.273700000000000152e-03
1.838560241666666734e-02,5.791590000000000626e-02
1.841893574999999700e-02,1.516844999999999999e-02
1.845226908333333360e-02,-4.136850000000000249e-02
1.848560241666666326e-02,-6.894750000000000878e-02
1.851893574999999986e-02,-5.515800000000000390e-03
1.855226908333333299e-02,-7.584225000000001382e-02
1.858560241666666613e-02,3.723165000000000502e-02
1.861893574999999926e-02,1.378950000000000098e-03
1.865226908333333239e-02,1.516844999999999999e-02
1.868560241666666552e-02,-1.930530000000000093e-02
1.871893574999999865e-02,2.206320000000000156e-02
1.875226908333333178e-02,-4.136850000000000249e-02
1.878560241666666492e-02,1.378950000000000098e-03
