# Volume (mL), Pressure (Bar)
2.423688096749999410e+00,2.340221702000000459e+00
2.423654763416666302e+00,2.338153272000000449e+00
2.423621430083333195e+00,2.344358562000000035e+00
2.423588096749999643e+00,2.338153272000000449e+00
2.423554763416666535e+00,2.338153272000000449e+00
2.423521430083333428e+00,2.346426992000000045e+00
2.423488096749999876e+00,2.338153272000000449e+00
2.423454763416666768e+00,2.346426992000000045e+00
2.423421430083332773e+00,2.338153272000000449e+00
2.423388096749999665e+00,2.342290132000000469e+00
2.423354763416666557e+00,2.340221702000000459e+00
2.423321430083333006e+00,2.338153272000000449e+00
2.423288096749999898e+00,2.338153272000000449e+00
2.423254763416666790e+00,2.338153272000000449e+00
2.423221430083333239e+00,2.342290132000000469e+00
2.423188096750000131e+00,2.336084842000000439e+00
2.423154763416666135e+00,2.338153272000000449e+00
2.423121430083333028e+00,2.338153272000000449e+00
2.423088096749999920e+00,2.338153272000000449e+00
2.423054763416666368e+00,2.338153272000000449e+00
2.423021430083333261e+00,2.338153272000000449e+00
2.422988096750000153e+00,2.338153272000000449e+00
2.422954763416666601e+00,2.338153272000000449e+00
2.422921430083333050e+00,2.342290132000000469e+00
2.422888096749999498e+00,2.340221702000000459e+00
2.422854763416666390e+00,2.338153272000000449e+00
2.422821430083333283e+00,2.338153272000000449e+00
2.422788096749999731e+00,2.338153272000000449e+00
2.422754763416666623e+00,2.338153272000000449e+00
2.422721430083333516e+00,2.342290132000000469e+00
2.422688096749999964e+00,2.338153272000000449e+00
2.422654763416666412e+00,2.336084842000000439e+00
2.422621430083332861e+00,2.338153272000000449e+00
2.422588096749999753e+00,2.338153272000000449e+00
2.422554763416666646e+00,2.338153272000000449e+00
2.422521430083333094e+00,2.338153272000000449e+00
2.422488096749999986e+00,2.338153272000000449e+00
2.422454763416666879e+00,2.344358562000000035e+00
2.422421430083333327e+00,2.338153272000000449e+00
2.422388096749999775e+00,2.342290132000000469e+00
2.422354763416666223e+00,2.338153272000000449e+00
2.422321430083333116e+00,2.338153272000000449e+00
2.422288096750000008e+00,2.338153272000000449e+00
2.422254763416666457e+00,2.344358562000000035e+00
2.422221430083333349e+00,2.338153272000000449e+00
2.422188096750000241e+00,2.338153272000000449e+00
2.422154763416666245e+00,2.338153272000000449e+00
2.422121430083333138e+00,2.344358562000000035e+00
2.422088096749999586e+00,2.344358562000000035e+00
2.422054763416666479e+00,2.338153272000000449e+00
2.422021430083333371e+00,2.342290132000000469e+00
2.421988096749999819e+00,2.344358562000000035e+00
2.421954763416666712e+00,2.336084842000000439e+00
2.421921430083333604e+00,2.336084842000000439e+00
2.421888096749999608e+00,2.338153272000000449e+00
2.421854763416666501e+00,2.336084842000000439e+00
2.421821430083332949e+00,2.336084842000000439e+00
2.421788096749999841e+00,2.338153272000000449e+00
2.421754763416666734e+00,2.336084842000000439e+00
2.421721430083333182e+00,2.338153272000000449e+00
2.421688096750000074e+00,2.338153272000000449e+00
2.421654763416666079e+00,2.344358562000000035e+00
2.421621430083332971e+00,2.338153272000000449e+00
2.421588096749999863e+00,2.336084842000000439e+00
2.421554763416666312e+00,2.338153272000000449e+00
2.421521430083333204e+00,2.338153272000000449e+00
2.421488096750000096e+00,2.338153272000000449e+00
2.421454763416666545e+00,2.338153272000000449e+00
2.421421430083333437e+00,2.342290132000000469e+00
2.421388096749999441e+00,2.338153272000000449e+00
2.421354763416666334e+00,2.336084842000000439e+00
2.421321430083333226e+00,2.338153272000000449e+00
2.421288096749999674e+00,2.338153272000000449e+00
2.421254763416666567e+00,2.338153272000000449e+00
2.421221430083333459e+00,2.340221702000000459e+00
2.421188096749999907e+00,2.338153272000000449e+00
2.421154763416666800e+00,2.336084842000000439e+00
2.421121430083332804e+00,2.338153272000000449e+00
2.421088096749999696e+00,2.338153272000000449e+00
2.421054763416666589e+00,2.338153272000000449e+00
2.421021430083333037e+00,2.338153272000000449e+00
2.420988096749999929e+00,2.338153272000000449e+00
2.420954763416666822e+00,2.342290132000000469e+00
2.420921430083333270e+00,2.338153272000000449e+00
2.420888096749999718e+00,2.338153272000000449e+00
2.420854763416666167e+00,2.338153272000000449e+00
2.420821430083333059e+00,2.338153272000000449e+00
2.420788096749999951e+00,2.338153272000000449e+00
2.420754763416666400e+00,2.340221702000000459e+00
2.420721430083333292e+00,2.336084842000000439e+00
2.420688096750000184e+00,2.344358562000000035e+00
2.420654763416666633e+00,2.340221702000000459e+00
2.420621430083333081e+00,2.338153272000000449e+00
2.420588096749999529e+00,2.340221702000000459e+00
2.420554763416666422e+00,2.338153272000000449e+00
2.420521430083333314e+00,2.338153272000000449e+00
2.420488096749999762e+00,2.338153272000000449e+00
2.420454763416666655e+00,2.338153272000000449e+00
2.420421430083333547e+00,2.338153272000000449e+00
2.420388096749999995e+00,2.340221702000000459e+00
2.420354763416666444e+00,2.338153272000000449e+00
2.420321430083332892e+00,2.344358562000000035e+00
2.420288096749999784e+00,2.338153272000000449e+00
2.420254763416666677e+00,2.338153272000000449e+00
2.420221430083333125e+00,2.338153272000000449e+00
2.420188096750000017e+00,2.338153272000000449e+00
2.420154763416666910e+00,2.344358562000000035e+00
2.420121430083332914e+00,2.338153272000000449e+00
2.420088096749999806e+00,2.338153272000000449e+00
2.420054763416666255e+00,2.338153272000000449e+00
2.420021430083333147e+00,2.338153272000000449e+00
2.419988096750000039e+00,2.342290132000000469e+00
2.419954763416666488e+00,2.344358562000000035e+00
2.419921430083333380e+00,2.338153272000000449e+00
2.419888096750000273e+00,2.340221702000000459e+00
2.419854763416666277e+00,2.338153272000000449e+00
2.419821430083333169e+00,2.338153272000000449e+00
2.419788096749999617e+00,2.338153272000000449e+00
2.419754763416666510e+00,2.338153272000000449e+00
2.419721430083333402e+00,2.340221702000000459e+00
2.419688096749999850e+00,2.338153272000000449e+00
2.419654763416666743e+00,2.338153272000000449e+00
2.419621430083332747e+00,2.338153272000000449e+00
2.419588096749999639e+00,2.338153272000000449e+00
2.419554763416666532e+00,2.338153272000000449e+00
2.419521430083332980e+00,2.338153272000000449e+00
2.419488096749999873e+00,2.338153272000000449e+00
2.419454763416666765e+00,2.338153272000000449e+00
2.419421430083333213e+00,2.336084842000000439e+00
2.419388096750000106e+00,2.336084842000000439e+00
2.419354763416666110e+00,2.338153272000000449e+00
2.419321430083333002e+00,2.338153272000000449e+00
2.419288096749999895e+00,2.338153272000000449e+00
2.419254763416666343e+00,2.338153272000000449e+00
2.419221430083333235e+00,2.338153272000000449e+00
2.419188096750000128e+00,2.338153272000000449e+00
2.419154763416666576e+00,2.333602726000000516e+00
2.419121430083333468e+00,2.338153272000000449e+00
2.419088096749999472e+00,2.338153272000000449e+00
2.419054763416666365e+00,2.336084842000000439e+00
2.419021430083333257e+00,2.336084842000000439e+00
2.418988096749999706e+00,2.338153272000000449e+00
2.418954763416666598e+00,2.336084842000000439e+00
2.418921430083333490e+00,2.338153272000000449e+00
2.418888096749999939e+00,2.338153272000000449e+00
2.418854763416666387e+00,2.331534296000000506e+00
2.418821430083332835e+00,2.338153272000000449e+00
2.418788096749999728e+00,2.336084842000000439e+00
2.418754763416666620e+00,2.336084842000000439e+00
2.418721430083333068e+00,2.338153272000000449e+00
2.418688096749999961e+00,2.336084842000000439e+00
2.418654763416666853e+00,2.336084842000000439e+00
2.418621430083333301e+00,2.338153272000000449e+00
2.418588096749999750e+00,2.338153272000000449e+00
2.418554763416666198e+00,2.338153272000000449e+00
2.418521430083333090e+00,2.342290132000000469e+00
2.418488096749999983e+00,2.338153272000000449e+00
2.418454763416666431e+00,2.338153272000000449e+00
2.418421430083333323e+00,2.338153272000000449e+00
2.418388096750000216e+00,2.336084842000000439e+00
2.418354763416666664e+00,2.338153272000000449e+00
2.418321430083333112e+00,2.336084842000000439e+00
2.418288096749999561e+00,2.338153272000000449e+00
2.418254763416666453e+00,2.336084842000000439e+00
2.418221430083333345e+00,2.338153272000000449e+00
2.418188096749999794e+00,2.338153272000000449e+00
2.418154763416666686e+00,2.338153272000000449e+00
2.418121430083333578e+00,2.338153272000000449e+00
2.418088096749999583e+00,2.336084842000000439e+00
2.418054763416666475e+00,2.338153272000000449e+00
2.418021430083332923e+00,2.336084842000000439e+00
2.417988096749999816e+00,2.338153272000000449e+00
2.417954763416666708e+00,2.338153272000000449e+00
2.417921430083333156e+00,2.336084842000000439e+00
2.417888096750000049e+00,2.338153272000000449e+00
2.417854763416666941e+00,2.338153272000000449e+00
2.417821430083332945e+00,2.338153272000000449e+00
2.417788096749999838e+00,2.338153272000000449e+00
2.417754763416666286e+00,2.338153272000000449e+00
2.417721430083333178e+00,2.336084842000000439e+00
2.417688096750000071e+00,2.338153272000000449e+00
2.417654763416666519e+00,2.338153272000000449e+00
2.417621430083333411e+00,2.344358562000000035e+00
2.417588096749999416e+00,2.338153272000000449e+00
2.417554763416666308e+00,2.338153272000000449e+00
2.417521430083333200e+00,2.338153272000000449e+00
2.417488096749999649e+00,2.338153272000000449e+00
2.417454763416666541e+00,2.336084842000000439e+00
2.417421430083333433e+00,2.338153272000000449e+00
2.417388096749999882e+00,2.338153272000000449e+00
2.417354763416666774e+00,2.338153272000000449e+00
2.417321430083332778e+00,2.338153272000000449e+00
2.417288096749999671e+00,2.338153272000000449e+00
2.417254763416666563e+00,2.336084842000000439e+00
2.417221430083333011e+00,2.336084842000000439e+00
2.417188096749999904e+00,2.336084842000000439e+00
2.417154763416666796e+00,2.338153272000000449e+00
2.417121430083333244e+00,2.336084842000000439e+00
2.417088096750000137e+00,2.338153272000000449e+00
2.417054763416666141e+00,2.336084842000000439e+00
2.417021430083333033e+00,2.338153272000000449e+00
2.416988096749999926e+00,2.338153272000000449e+00
2.416954763416666374e+00,2.338153272000000449e+00
2.416921430083333266e+00,2.336084842000000439e+00
2.416888096750000159e+00,2.336084842000000439e+00
2.416854763416666607e+00,2.336084842000000439e+00
2.416821430083333055e+00,2.336084842000000439e+00
2.416788096749999504e+00,2.338153272000000449e+00
2.416754763416666396e+00,2.338153272000000449e+00
2.416721430083333289e+00,2.336084842000000439e+00
2.416688096749999737e+00,2.338153272000000449e+00
2.416654763416666629e+00,2.336084842000000439e+00
2.416621430083333522e+00,2.336084842000000439e+00
2.416588096749999970e+00,2.336084842000000439e+00
2.416554763416666418e+00,2.331534296000000506e+00
2.416521430083332866e+00,2.338153272000000449e+00
2.416488096749999759e+00,2.333602726000000516e+00
2.416454763416666651e+00,2.336084842000000439e+00
2.416421430083333100e+00,2.338153272000000449e+00
2.416388096749999992e+00,2.336084842000000439e+00
2.416354763416666884e+00,2.338153272000000449e+00
2.416321430083333333e+00,2.336084842000000439e+00
2.416288096749999781e+00,2.338153272000000449e+00
2.416254763416666229e+00,2.338153272000000449e+00
2.416221430083333122e+00,2.331534296000000506e+00
2.416188096750000014e+00,2.336084842000000439e+00
2.416154763416666462e+00,2.336084842000000439e+00
2.416121430083333355e+00,2.336084842000000439e+00
2.416088096750000247e+00,2.331534296000000506e+00
2.416054763416666251e+00,2.338153272000000449e+00
2.416021430083333144e+00,2.336084842000000439e+00
2.415988096749999592e+00,2.338153272000000449e+00
2.415954763416666484e+00,2.336084842000000439e+00
2.415921430083333377e+00,2.338153272000000449e+00
2.415888096749999825e+00,2.333602726000000516e+00
2.415854763416666717e+00,2.331534296000000506e+00
2.415821430083333610e+00,2.336084842000000439e+00
2.415788096749999614e+00,2.338153272000000449e+00
2.415754763416666506e+00,2.338153272000000449e+00
2.415721430083332955e+00,2.336084842000000439e+00
2.415688096749999847e+00,2.338153272000000449e+00
2.415654763416666739e+00,2.333602726000000516e+00
2.415621430083333188e+00,2.336084842000000439e+00
2.415588096750000080e+00,2.338153272000000449e+00
2.415554763416666084e+00,2.336084842000000439e+00
2.415521430083332977e+00,2.333602726000000516e+00
2.415488096749999869e+00,2.336084842000000439e+00
2.415454763416666317e+00,2.338153272000000449e+00
2.415421430083333210e+00,2.338153272000000449e+00
2.415388096750000102e+00,2.329465866000000496e+00
2.415354763416666550e+00,2.338153272000000449e+00
2.415321430083333443e+00,2.336084842000000439e+00
2.415288096749999447e+00,2.336084842000000439e+00
2.415254763416666339e+00,2.329465866000000496e+00
2.415221430083333232e+00,2.329465866000000496e+00
2.415188096749999680e+00,2.336084842000000439e+00
2.415154763416666572e+00,2.331534296000000506e+00
2.415121430083333465e+00,2.338153272000000449e+00
2.415088096749999913e+00,2.338153272000000449e+00
2.415054763416666805e+00,2.336084842000000439e+00
2.415021430083332810e+00,2.338153272000000449e+00
2.414988096749999702e+00,2.329465866000000496e+00
2.414954763416666594e+00,2.329465866000000496e+00
2.414921430083333043e+00,2.336084842000000439e+00
2.414888096749999935e+00,2.336084842000000439e+00
2.414854763416666827e+00,2.336084842000000439e+00
2.414821430083333276e+00,2.338153272000000449e+00
2.414788096749999724e+00,2.336084842000000439e+00
2.414754763416666172e+00,2.329465866000000496e+00
2.414721430083333065e+00,2.338153272000000449e+00
2.414688096749999957e+00,2.338153272000000449e+00
2.414654763416666405e+00,2.329465866000000496e+00
2.414621430083333298e+00,2.338153272000000449e+00
2.414588096750000190e+00,2.338153272000000449e+00
2.414554763416666638e+00,2.327397436000000486e+00
2.414521430083333087e+00,2.336084842000000439e+00
2.414488096749999535e+00,2.336084842000000439e+00
2.414454763416666427e+00,2.336084842000000439e+00
2.414421430083333320e+00,2.329465866000000496e+00
2.414388096749999768e+00,2.336084842000000439e+00
2.414354763416666660e+00,2.338153272000000449e+00
2.414321430083333553e+00,2.336084842000000439e+00
2.414288096749999557e+00,2.336084842000000439e+00
2.414254763416666449e+00,2.336084842000000439e+00
2.414221430083332898e+00,2.336084842000000439e+00
2.414188096749999790e+00,2.336084842000000439e+00
2.414154763416666682e+00,2.329465866000000496e+00
2.414121430083333131e+00,2.338153272000000449e+00
2.414088096750000023e+00,2.338153272000000449e+00
2.414054763416666916e+00,2.331534296000000506e+00
2.414021430083332920e+00,2.331534296000000506e+00
2.413988096749999812e+00,2.338153272000000449e+00
2.413954763416666260e+00,2.336084842000000439e+00
2.413921430083333153e+00,2.338153272000000449e+00
2.413888096750000045e+00,2.331534296000000506e+00
2.413854763416666493e+00,2.336084842000000439e+00
2.413821430083333386e+00,2.333602726000000516e+00
2.413788096750000278e+00,2.329465866000000496e+00
2.413754763416666282e+00,2.336084842000000439e+00
2.413721430083333175e+00,2.336084842000000439e+00
2.413688096749999623e+00,2.329465866000000496e+00
2.413654763416666515e+00,2.329465866000000496e+00
2.413621430083333408e+00,2.336084842000000439e+00
2.413588096749999856e+00,2.329465866000000496e+00
2.413554763416666749e+00,2.329465866000000496e+00
2.413521430083332753e+00,2.329465866000000496e+00
2.413488096749999645e+00,2.336084842000000439e+00
2.413454763416666538e+00,2.336084842000000439e+00
2.413421430083332986e+00,2.338153272000000449e+00
2.413388096749999878e+00,2.338153272000000449e+00
2.413354763416666771e+00,2.329465866000000496e+00
2.413321430083333219e+00,2.336084842000000439e+00
2.413288096750000111e+00,2.338153272000000449e+00
2.413254763416666115e+00,2.333602726000000516e+00
2.413221430083333008e+00,2.336084842000000439e+00
2.413188096749999900e+00,2.338153272000000449e+00
2.413154763416666349e+00,2.329465866000000496e+00
2.413121430083333241e+00,2.329465866000000496e+00
2.413088096750000133e+00,2.333602726000000516e+00
2.413054763416666582e+00,2.336084842000000439e+00
2.413021430083333474e+00,2.331534296000000506e+00
2.412988096749999478e+00,2.329465866000000496e+00
2.412954763416666371e+00,2.329465866000000496e+00
2.412921430083333263e+00,2.336084842000000439e+00
2.412888096749999711e+00,2.329465866000000496e+00
2.412854763416666604e+00,2.333602726000000516e+00
2.412821430083333496e+00,2.329465866000000496e+00
2.412788096749999944e+00,2.329465866000000496e+00
2.412754763416666393e+00,2.338153272000000449e+00
2.412721430083332841e+00,2.336084842000000439e+00
2.412688096749999733e+00,2.336084842000000439e+00
2.412654763416666626e+00,2.329465866000000496e+00
2.412621430083333074e+00,2.338153272000000449e+00
2.412588096749999966e+00,2.336084842000000439e+00
2.412554763416666859e+00,2.336084842000000439e+00
2.412521430083333307e+00,2.331534296000000506e+00
2.412488096749999755e+00,2.329465866000000496e+00
2.412454763416666204e+00,2.329465866000000496e+00
2.412421430083333096e+00,2.329465866000000496e+00
2.412388096749999988e+00,2.338153272000000449e+00
2.412354763416666437e+00,2.329465866000000496e+00
2.412321430083333329e+00,2.329465866000000496e+00
2.412288096750000221e+00,2.336084842000000439e+00
2.412254763416666226e+00,2.329465866000000496e+00
2.412221430083333118e+00,2.333602726000000516e+00
2.412188096749999566e+00,2.338153272000000449e+00
2.412154763416666459e+00,2.327397436000000486e+00
2.412121430083333351e+00,2.327397436000000486e+00
2.412088096749999799e+00,2.329465866000000496e+00
2.412054763416666692e+00,2.331534296000000506e+00
2.412021430083333584e+00,2.333602726000000516e+00
2.411988096749999588e+00,2.336084842000000439e+00
2.411954763416666481e+00,2.329465866000000496e+00
2.411921430083332929e+00,2.327397436000000486e+00
2.411888096749999821e+00,2.333602726000000516e+00
2.411854763416666714e+00,2.329465866000000496e+00
2.411821430083333162e+00,2.336084842000000439e+00
2.411788096750000054e+00,2.336084842000000439e+00
2.411754763416666947e+00,2.329465866000000496e+00
2.411721430083332951e+00,2.336084842000000439e+00
2.411688096749999843e+00,2.329465866000000496e+00
2.411654763416666292e+00,2.321192146000000012e+00
2.411621430083333184e+00,2.331534296000000506e+00
2.411588096750000076e+00,2.329465866000000496e+00
2.411554763416666525e+00,2.331534296000000506e+00
2.411521430083333417e+00,2.329465866000000496e+00
2.411488096749999421e+00,2.329465866000000496e+00
2.411454763416666314e+00,2.329465866000000496e+00
2.411421430083333206e+00,2.329465866000000496e+00
2.411388096749999654e+00,2.331534296000000506e+00
2.411354763416666547e+00,2.329465866000000496e+00
2.411321430083333439e+00,2.329465866000000496e+00
2.411288096749999887e+00,2.338153272000000449e+00
2.411254763416666780e+00,2.333602726000000516e+00
2.411221430083332784e+00,2.327397436000000486e+00
2.411188096749999676e+00,2.329465866000000496e+00
2.411154763416666569e+00,2.331534296000000506e+00
2.411121430083333017e+00,2.331534296000000506e+00
2.411088096749999909e+00,2.329465866000000496e+00
2.411054763416666802e+00,2.333602726000000516e+00
2.411021430083333250e+00,2.338153272000000449e+00
2.410988096750000143e+00,2.329465866000000496e+00
2.410954763416666147e+00,2.338153272000000449e+00
2.410921430083333039e+00,2.331534296000000506e+00
2.410888096749999931e+00,2.333602726000000516e+00
2.410854763416666380e+00,2.329465866000000496e+00
2.410821430083333272e+00,2.333602726000000516e+00
2.410788096750000165e+00,2.331534296000000506e+00
2.410754763416666613e+00,2.329465866000000496e+00
2.410721430083333061e+00,2.327397436000000486e+00
2.410688096749999509e+00,2.333602726000000516e+00
2.410654763416666402e+00,2.329465866000000496e+00
2.410621430083333294e+00,2.329465866000000496e+00
2.410588096749999742e+00,2.331534296000000506e+00
2.410554763416666635e+00,2.329465866000000496e+00
2.410521430083333527e+00,2.338153272000000449e+00
2.410488096749999976e+00,2.329465866000000496e+00
2.410454763416666424e+00,2.327397436000000486e+00
2.410421430083332872e+00,2.338153272000000449e+00
2.410388096749999765e+00,2.323260576000000022e+00
2.410354763416666657e+00,2.331534296000000506e+00
2.410321430083333105e+00,2.329465866000000496e+00
2.410288096749999998e+00,2.329465866000000496e+00
2.410254763416666890e+00,2.329465866000000496e+00
2.410221430083332894e+00,2.329465866000000496e+00
2.410188096749999787e+00,2.331534296000000506e+00
2.410154763416666235e+00,2.329465866000000496e+00
2.410121430083333127e+00,2.336084842000000439e+00
2.410088096750000020e+00,2.329465866000000496e+00
2.410054763416666468e+00,2.327397436000000486e+00
2.410021430083333360e+00,2.327397436000000486e+00
2.409988096750000253e+00,2.329465866000000496e+00
2.409954763416666257e+00,2.336084842000000439e+00
2.409921430083333149e+00,2.329465866000000496e+00
2.409888096749999598e+00,2.329465866000000496e+00
2.409854763416666490e+00,2.329465866000000496e+00
2.409821430083333382e+00,2.331534296000000506e+00
2.409788096749999831e+00,2.329465866000000496e+00
2.409754763416666723e+00,2.329465866000000496e+00
2.409721430083333615e+00,2.329465866000000496e+00
2.409688096749999620e+00,2.329465866000000496e+00
2.409654763416666512e+00,2.329465866000000496e+00
2.409621430083332960e+00,2.329465866000000496e+00
2.409588096749999853e+00,2.329465866000000496e+00
2.409554763416666745e+00,2.327397436000000486e+00
2.409521430083333193e+00,2.336084842000000439e+00
2.409488096750000086e+00,2.329465866000000496e+00
2.409454763416666090e+00,2.331534296000000506e+00
2.409421430083332982e+00,2.329465866000000496e+00
2.409388096749999875e+00,2.329465866000000496e+00
2.409354763416666323e+00,2.327397436000000486e+00
2.409321430083333215e+00,2.329465866000000496e+00
2.409288096750000108e+00,2.329465866000000496e+00
2.409254763416666556e+00,2.329465866000000496e+00
2.409221430083333448e+00,2.327397436000000486e+00
2.409188096749999453e+00,2.329465866000000496e+00
2.409154763416666345e+00,2.327397436000000486e+00
2.409121430083333237e+00,2.331534296000000506e+00
2.409088096749999686e+00,2.329465866000000496e+00
2.409054763416666578e+00,2.329465866000000496e+00
2.409021430083333470e+00,2.329465866000000496e+00
2.408988096749999919e+00,2.329465866000000496e+00
2.408954763416666811e+00,2.329465866000000496e+00
2.408921430083332815e+00,2.329465866000000496e+00
2.408888096749999708e+00,2.331534296000000506e+00
2.408854763416666600e+00,2.329465866000000496e+00
2.408821430083333048e+00,2.327397436000000486e+00
2.408788096749999941e+00,2.327397436000000486e+00
2.408754763416666833e+00,2.333602726000000516e+00
2.408721430083333281e+00,2.336084842000000439e+00
2.408688096749999730e+00,2.329465866000000496e+00
2.408654763416666178e+00,2.327397436000000486e+00
2.408621430083333070e+00,2.329465866000000496e+00
2.408588096749999963e+00,2.329465866000000496e+00
2.408554763416666411e+00,2.329465866000000496e+00
2.408521430083333303e+00,2.329465866000000496e+00
2.408488096750000196e+00,2.329465866000000496e+00
2.408454763416666644e+00,2.329465866000000496e+00
2.408421430083333092e+00,2.321192146000000012e+00
2.408388096749999541e+00,2.325329006000000476e+00
2.408354763416666433e+00,2.329465866000000496e+00
2.408321430083333325e+00,2.329465866000000496e+00
2.408288096749999774e+00,2.329465866000000496e+00
2.408254763416666666e+00,2.329465866000000496e+00
2.408221430083333559e+00,2.327397436000000486e+00
2.408188096749999563e+00,2.329465866000000496e+00
2.408154763416666455e+00,2.331534296000000506e+00
2.408121430083332903e+00,2.336084842000000439e+00
2.408088096749999796e+00,2.327397436000000486e+00
2.408054763416666688e+00,2.327397436000000486e+00
2.408021430083333136e+00,2.329465866000000496e+00
2.407988096750000029e+00,2.329465866000000496e+00
2.407954763416666921e+00,2.327397436000000486e+00
2.407921430083332925e+00,2.329465866000000496e+00
2.407888096749999818e+00,2.329465866000000496e+00
2.407854763416666266e+00,2.329465866000000496e+00
2.407821430083333158e+00,2.329465866000000496e+00
2.407788096750000051e+00,2.329465866000000496e+00
2.407754763416666499e+00,2.329465866000000496e+00
2.407721430083333392e+00,2.327397436000000486e+00
2.407688096750000284e+00,2.329465866000000496e+00
2.407654763416666288e+00,2.329465866000000496e+00
2.407621430083333181e+00,2.329465866000000496e+00
2.407588096749999629e+00,2.327397436000000486e+00
2.407554763416666521e+00,2.329465866000000496e+00
2.407521430083333414e+00,2.329465866000000496e+00
2.407488096749999862e+00,2.327397436000000486e+00
2.407454763416666754e+00,2.327397436000000486e+00
2.407421430083332758e+00,2.327397436000000486e+00
2.407388096749999651e+00,2.325329006000000476e+00
2.407354763416666543e+00,2.327397436000000486e+00
2.407321430083332992e+00,2.329465866000000496e+00
2.407288096749999884e+00,2.329465866000000496e+00
2.407254763416666776e+00,2.327397436000000486e+00
2.407221430083333225e+00,2.329465866000000496e+00
2.407188096750000117e+00,2.327397436000000486e+00
2.407154763416666121e+00,2.327397436000000486e+00
2.407121430083333014e+00,2.327397436000000486e+00
2.407088096749999906e+00,2.329465866000000496e+00
2.407054763416666354e+00,2.329465866000000496e+00
2.407021430083333247e+00,2.329465866000000496e+00
2.406988096750000139e+00,2.327397436000000486e+00
2.406954763416666587e+00,2.325329006000000476e+00
2.406921430083333480e+00,2.329465866000000496e+00
2.406888096749999484e+00,2.327397436000000486e+00
2.406854763416666376e+00,2.329465866000000496e+00
2.406821430083333269e+00,2.325329006000000476e+00
2.406788096749999717e+00,2.329465866000000496e+00
2.406754763416666609e+00,2.327397436000000486e+00
2.406721430083333502e+00,2.327397436000000486e+00
2.406688096749999950e+00,2.327397436000000486e+00
2.406654763416666398e+00,2.321192146000000012e+00
2.406621430083332847e+00,2.329465866000000496e+00
2.406588096749999739e+00,2.327397436000000486e+00
2.406554763416666631e+00,2.325329006000000476e+00
2.406521430083333080e+00,2.327397436000000486e+00
2.406488096749999972e+00,2.327397436000000486e+00
2.406454763416666864e+00,2.329465866000000496e+00
2.406421430083333313e+00,2.327397436000000486e+00
2.406388096749999761e+00,2.329465866000000496e+00
2.406354763416666209e+00,2.327397436000000486e+00
2.406321430083333102e+00,2.329465866000000496e+00
2.406288096749999994e+00,2.327397436000000486e+00
2.406254763416666442e+00,2.321192146000000012e+00
2.406221430083333335e+00,2.323260576000000022e+00
2.406188096750000227e+00,2.327397436000000486e+00
2.406154763416666231e+00,2.327397436000000486e+00
2.406121430083333124e+00,2.329465866000000496e+00
2.406088096749999572e+00,2.329465866000000496e+00
2.406054763416666464e+00,2.327397436000000486e+00
2.406021430083333357e+00,2.327397436000000486e+00
2.405988096749999805e+00,2.323260576000000022e+00
2.405954763416666697e+00,2.325329006000000476e+00
2.405921430083333590e+00,2.321192146000000012e+00
2.405888096749999594e+00,2.323260576000000022e+00
2.405854763416666486e+00,2.329465866000000496e+00
2.405821430083332935e+00,2.329465866000000496e+00
2.405788096749999827e+00,2.329465866000000496e+00
2.405754763416666719e+00,2.327397436000000486e+00
2.405721430083333168e+00,2.321192146000000012e+00
2.405688096750000060e+00,2.327397436000000486e+00
2.405654763416666952e+00,2.321192146000000012e+00
2.405621430083332957e+00,2.327397436000000486e+00
2.405588096749999849e+00,2.321192146000000012e+00
2.405554763416666297e+00,2.327397436000000486e+00
2.405521430083333190e+00,2.329465866000000496e+00
2.405488096750000082e+00,2.321192146000000012e+00
2.405454763416666530e+00,2.323260576000000022e+00
2.405421430083333423e+00,2.327397436000000486e+00
2.405388096749999427e+00,2.321192146000000012e+00
2.405354763416666319e+00,2.321192146000000012e+00
2.405321430083333212e+00,2.321192146000000012e+00
2.405288096749999660e+00,2.327397436000000486e+00
2.405254763416666552e+00,2.327397436000000486e+00
2.405221430083333445e+00,2.327397436000000486e+00
2.405188096749999893e+00,2.325329006000000476e+00
2.405154763416666786e+00,2.329465866000000496e+00
2.405121430083332790e+00,2.321192146000000012e+00
2.405088096749999682e+00,2.321192146000000012e+00
2.405054763416666574e+00,2.327397436000000486e+00
2.405021430083333023e+00,2.321192146000000012e+00
2.404988096749999915e+00,2.321192146000000012e+00
2.404954763416666808e+00,2.323260576000000022e+00
2.404921430083333256e+00,2.321192146000000012e+00
2.404888096749999704e+00,2.319123716000000446e+00
2.404854763416666152e+00,2.327397436000000486e+00
2.404821430083333045e+00,2.329465866000000496e+00
2.404788096749999937e+00,2.321192146000000012e+00
2.404754763416666385e+00,2.321192146000000012e+00
2.404721430083333278e+00,2.319123716000000446e+00
2.404688096750000170e+00,2.323260576000000022e+00
2.404654763416666619e+00,2.325329006000000476e+00
2.404621430083333067e+00,2.321192146000000012e+00
2.404588096749999515e+00,2.319123716000000446e+00
2.404554763416666407e+00,2.319123716000000446e+00
2.404521430083333300e+00,2.321192146000000012e+00
2.404488096749999748e+00,2.329465866000000496e+00
2.404454763416666641e+00,2.323260576000000022e+00
2.404421430083333533e+00,2.319123716000000446e+00
2.404388096749999981e+00,2.321192146000000012e+00
2.404354763416666430e+00,2.321192146000000012e+00
2.404321430083332878e+00,2.323260576000000022e+00
